pullback_ratio_min,pullback_ratio_max,volume_shrink_ratio,take_profit,stop_loss,hold_days,min_entity_board_ratio,min_consecutive_limit_up,require_oversold,require_low_close,volume_shrink_ratio_min,win_rate,avg_return,total_return,signal_count,profit_factor,sharpe,sortino,max_drawdown,score
0.132,0.208,0.37,0.047,-0.088,12,0.2,2,False,False,0.1,0.8654,0.0327,132.1866,156,0.81,13.15,5.0,-17.19,0.9529
0.132,0.199,0.383,0.047,-0.088,12,0.35,2,False,False,0.1,0.8563,0.0327,188.076,167,0.92,13.44,5.0,-23.91,0.9497
0.132,0.199,0.383,0.047,-0.088,11,0.2,2,False,False,0.1,0.8563,0.0327,188.076,167,0.92,13.44,5.0,-23.91,0.9497
0.132,0.199,0.383,0.047,-0.088,11,0.1,2,False,False,0.1,0.8563,0.0327,188.076,167,0.92,13.44,5.0,-23.91,0.9497
0.132,0.199,0.383,0.047,-0.088,10,0.35,2,False,False,0.1,0.8563,0.0327,188.076,167,0.92,13.44,5.0,-23.91,0.9497
0.132,0.199,0.383,0.047,-0.088,10,0.25,2,False,False,0.1,0.8563,0.0327,188.076,167,0.92,13.44,5.0,-23.91,0.9497
0.132,0.199,0.383,0.047,-0.088,10,0.2,2,False,False,0.1,0.8563,0.0327,188.076,167,0.92,13.44,5.0,-23.91,0.9497
0.132,0.199,0.383,0.047,-0.088,10,0.15,2,False,False,0.1,0.8563,0.0327,188.076,167,0.92,13.44,5.0,-23.91,0.9497
0.132,0.199,0.383,0.047,-0.088,10,0.1,2,False,False,0.1,0.8563,0.0327,188.076,167,0.92,13.44,5.0,-23.91,0.9497
0.132,0.199,0.383,0.047,-0.088,11,0.15,2,False,False,0.1,0.8563,0.0327,188.076,167,0.92,13.44,5.0,-23.91,0.9497
0.132,0.199,0.383,0.047,-0.088,11,0.25,2,False,False,0.1,0.8563,0.0327,188.076,167,0.92,13.44,5.0,-23.91,0.9497
0.132,0.199,0.383,0.047,-0.088,11,0.35,2,False,False,0.1,0.8563,0.0327,188.076,167,0.92,13.44,5.0,-23.91,0.9497
0.132,0.199,0.383,0.047,-0.088,12,0.1,2,False,False,0.1,0.8563,0.0327,188.076,167,0.92,13.44,5.0,-23.91,0.9497
0.132,0.199,0.383,0.047,-0.088,12,0.15,2,False,False,0.1,0.8563,0.0327,188.076,167,0.92,13.44,5.0,-23.91,0.9497
0.132,0.199,0.383,0.047,-0.088,12,0.2,2,False,False,0.1,0.8563,0.0327,188.076,167,0.92,13.44,5.0,-23.91,0.9497
0.132,0.199,0.383,0.047,-0.088,12,0.25,2,False,False,0.1,0.8563,0.0327,188.076,167,0.92,13.44,5.0,-23.91,0.9497
0.132,0.217,0.37,0.047,-0.088,11,0.35,2,False,False,0.1,0.8554,0.0315,149.2442,166,0.8,12.31,5.0,-17.19,0.9494
0.132,0.217,0.37,0.047,-0.088,12,0.15,2,False,False,0.1,0.8554,0.0315,149.2442,166,0.8,12.31,5.0,-17.19,0.9494
0.132,0.217,0.37,0.047,-0.088,12,0.1,2,False,False,0.1,0.8554,0.0315,149.2442,166,0.8,12.31,5.0,-17.19,0.9494
0.132,0.217,0.37,0.047,-0.088,11,0.1,2,False,False,0.1,0.8554,0.0315,149.2442,166,0.8,12.31,5.0,-17.19,0.9494
0.132,0.217,0.37,0.047,-0.088,11,0.25,2,False,False,0.1,0.8554,0.0315,149.2442,166,0.8,12.31,5.0,-17.19,0.9494
0.132,0.217,0.37,0.047,-0.088,11,0.2,2,False,False,0.1,0.8554,0.0315,149.2442,166,0.8,12.31,5.0,-17.19,0.9494
0.132,0.217,0.37,0.047,-0.088,11,0.15,2,False,False,0.1,0.8554,0.0315,149.2442,166,0.8,12.31,5.0,-17.19,0.9494
0.132,0.217,0.37,0.047,-0.088,12,0.25,2,False,False,0.1,0.8554,0.0315,149.2442,166,0.8,12.31,5.0,-17.19,0.9494
0.132,0.217,0.37,0.047,-0.088,10,0.35,2,False,False,0.1,0.8554,0.0315,149.2442,166,0.8,12.31,5.0,-17.19,0.9494
0.132,0.217,0.37,0.047,-0.088,10,0.25,2,False,False,0.1,0.8554,0.0315,149.2442,166,0.8,12.31,5.0,-17.19,0.9494
0.132,0.217,0.37,0.047,-0.088,10,0.2,2,False,False,0.1,0.8554,0.0315,149.2442,166,0.8,12.31,5.0,-17.19,0.9494
0.132,0.217,0.37,0.047,-0.088,10,0.15,2,False,False,0.1,0.8554,0.0315,149.2442,166,0.8,12.31,5.0,-17.19,0.9494
0.132,0.217,0.37,0.047,-0.088,10,0.1,2,False,False,0.1,0.8554,0.0315,149.2442,166,0.8,12.31,5.0,-17.19,0.9494
0.132,0.217,0.37,0.047,-0.088,12,0.2,2,False,False,0.1,0.8554,0.0315,149.2442,166,0.8,12.31,5.0,-17.19,0.9494
0.132,0.199,0.37,0.053,-0.088,11,0.2,2,False,False,0.1,0.863,0.0375,188.9184,146,0.93,14.55,5.0,-17.19,0.9494
0.132,0.217,0.37,0.047,-0.088,12,0.35,2,False,False,0.1,0.8554,0.0315,149.2442,166,0.8,12.31,5.0,-17.19,0.9494
0.132,0.199,0.37,0.053,-0.088,12,0.1,2,False,False,0.1,0.863,0.0375,188.9184,146,0.93,14.55,5.0,-17.19,0.9494
0.132,0.199,0.37,0.053,-0.088,11,0.1,2,False,False,0.1,0.863,0.0375,188.9184,146,0.93,14.55,5.0,-17.19,0.9494
0.132,0.199,0.37,0.053,-0.088,11,0.25,2,False,False,0.1,0.863,0.0375,188.9184,146,0.93,14.55,5.0,-17.19,0.9494
0.132,0.199,0.37,0.053,-0.088,11,0.35,2,False,False,0.1,0.863,0.0375,188.9184,146,0.93,14.55,5.0,-17.19,0.9494
0.132,0.199,0.37,0.053,-0.088,11,0.15,2,False,False,0.1,0.863,0.0375,188.9184,146,0.93,14.55,5.0,-17.19,0.9494
0.132,0.199,0.37,0.053,-0.088,12,0.15,2,False,False,0.1,0.863,0.0375,188.9184,146,0.93,14.55,5.0,-17.19,0.9494
0.132,0.199,0.37,0.053,-0.088,12,0.25,2,False,False,0.1,0.863,0.0375,188.9184,146,0.93,14.55,5.0,-17.19,0.9494
0.132,0.199,0.37,0.053,-0.088,12,0.35,2,False,False,0.1,0.863,0.0375,188.9184,146,0.93,14.55,5.0,-17.19,0.9494
0.132,0.199,0.37,0.053,-0.088,12,0.2,2,False,False,0.1,0.863,0.0375,188.9184,146,0.93,14.55,5.0,-17.19,0.9494
0.132,0.226,0.37,0.047,-0.088,11,0.2,2,False,False,0.1,0.8529,0.0316,171.2711,170,0.84,12.45,5.0,-17.19,0.9485
0.132,0.226,0.37,0.047,-0.088,12,0.15,2,False,False,0.1,0.8529,0.0316,171.2711,170,0.84,12.45,5.0,-17.19,0.9485
0.132,0.226,0.37,0.047,-0.088,12,0.1,2,False,False,0.1,0.8529,0.0316,171.2711,170,0.84,12.45,5.0,-17.19,0.9485
0.132,0.226,0.37,0.047,-0.088,12,0.35,2,False,False,0.1,0.8529,0.0316,171.2711,170,0.84,12.45,5.0,-17.19,0.9485
0.132,0.226,0.37,0.047,-0.088,11,0.35,2,False,False,0.1,0.8529,0.0316,171.2711,170,0.84,12.45,5.0,-17.19,0.9485
0.132,0.226,0.37,0.047,-0.088,11,0.25,2,False,False,0.1,0.8529,0.0316,171.2711,170,0.84,12.45,5.0,-17.19,0.9485
0.132,0.226,0.37,0.047,-0.088,11,0.1,2,False,False,0.1,0.8529,0.0316,171.2711,170,0.84,12.45,5.0,-17.19,0.9485
0.132,0.226,0.37,0.047,-0.088,11,0.15,2,False,False,0.1,0.8529,0.0316,171.2711,170,0.84,12.45,5.0,-17.19,0.9485
0.132,0.226,0.37,0.047,-0.088,10,0.1,2,False,False,0.1,0.8529,0.0316,171.2711,170,0.84,12.45,5.0,-17.19,0.9485
0.132,0.226,0.37,0.047,-0.088,10,0.2,2,False,False,0.1,0.8529,0.0316,171.2711,170,0.84,12.45,5.0,-17.19,0.9485
0.132,0.226,0.37,0.047,-0.088,10,0.15,2,False,False,0.1,0.8529,0.0316,171.2711,170,0.84,12.45,5.0,-17.19,0.9485
0.132,0.226,0.37,0.047,-0.088,10,0.35,2,False,False,0.1,0.8529,0.0316,171.2711,170,0.84,12.45,5.0,-17.19,0.9485
0.132,0.226,0.37,0.047,-0.088,10,0.25,2,False,False,0.1,0.8529,0.0316,171.2711,170,0.84,12.45,5.0,-17.19,0.9485
0.132,0.226,0.37,0.047,-0.088,12,0.25,2,False,False,0.1,0.8529,0.0316,171.2711,170,0.84,12.45,5.0,-17.19,0.9485
0.132,0.226,0.37,0.047,-0.088,12,0.2,2,False,False,0.1,0.8529,0.0316,171.2711,170,0.84,12.45,5.0,-17.19,0.9485
0.132,0.208,0.37,0.053,-0.088,12,0.15,2,False,False,0.1,0.8526,0.0356,201.686,156,0.86,13.03,5.0,-17.19,0.9484
0.132,0.208,0.37,0.053,-0.088,11,0.2,2,False,False,0.1,0.8526,0.0356,201.686,156,0.86,13.03,5.0,-17.19,0.9484
0.132,0.208,0.37,0.053,-0.088,12,0.35,2,False,False,0.1,0.8526,0.0356,201.686,156,0.86,13.03,5.0,-17.19,0.9484
0.132,0.208,0.37,0.053,-0.088,12,0.25,2,False,False,0.1,0.8526,0.0356,201.686,156,0.86,13.03,5.0,-17.19,0.9484
0.132,0.208,0.37,0.053,-0.088,12,0.2,2,False,False,0.1,0.8526,0.0356,201.686,156,0.86,13.03,5.0,-17.19,0.9484
0.132,0.208,0.37,0.053,-0.088,11,0.1,2,False,False,0.1,0.8526,0.0356,201.686,156,0.86,13.03,5.0,-17.19,0.9484
0.132,0.208,0.37,0.053,-0.088,12,0.1,2,False,False,0.1,0.8526,0.0356,201.686,156,0.86,13.03,5.0,-17.19,0.9484
0.132,0.208,0.37,0.053,-0.088,11,0.35,2,False,False,0.1,0.8526,0.0356,201.686,156,0.86,13.03,5.0,-17.19,0.9484
0.132,0.208,0.37,0.053,-0.088,11,0.25,2,False,False,0.1,0.8526,0.0356,201.686,156,0.86,13.03,5.0,-17.19,0.9484
0.132,0.208,0.37,0.053,-0.088,11,0.15,2,False,False,0.1,0.8526,0.0356,201.686,156,0.86,13.03,5.0,-17.19,0.9484
0.132,0.244,0.37,0.047,-0.088,12,0.25,2,False,False,0.1,0.8508,0.0316,238.6546,181,0.85,12.42,5.0,-17.19,0.9478
0.132,0.244,0.37,0.047,-0.088,12,0.35,2,False,False,0.1,0.8508,0.0316,238.6546,181,0.85,12.42,5.0,-17.19,0.9478
0.132,0.244,0.37,0.047,-0.088,12,0.2,2,False,False,0.1,0.8508,0.0316,238.6546,181,0.85,12.42,5.0,-17.19,0.9478
0.132,0.244,0.37,0.047,-0.088,12,0.15,2,False,False,0.1,0.8508,0.0316,238.6546,181,0.85,12.42,5.0,-17.19,0.9478
0.132,0.244,0.37,0.047,-0.088,12,0.1,2,False,False,0.1,0.8508,0.0316,238.6546,181,0.85,12.42,5.0,-17.19,0.9478
0.132,0.199,0.37,0.047,-0.088,9,0.1,2,False,False,0.1,0.8562,0.0342,123.3479,146,1.15,15.29,5.0,-17.19,0.947
0.132,0.199,0.37,0.053,-0.088,10,0.35,2,False,False,0.1,0.8562,0.0371,179.706,146,0.98,14.38,5.0,-17.19,0.947
0.132,0.199,0.37,0.053,-0.088,10,0.25,2,False,False,0.1,0.8562,0.0371,179.706,146,0.98,14.38,5.0,-17.19,0.947
0.132,0.199,0.37,0.053,-0.088,10,0.2,2,False,False,0.1,0.8562,0.0371,179.706,146,0.98,14.38,5.0,-17.19,0.947
0.132,0.199,0.37,0.053,-0.088,10,0.15,2,False,False,0.1,0.8562,0.0371,179.706,146,0.98,14.38,5.0,-17.19,0.947
0.132,0.199,0.37,0.053,-0.088,10,0.1,2,False,False,0.1,0.8562,0.0371,179.706,146,0.98,14.38,5.0,-17.19,0.947
0.132,0.199,0.37,0.047,-0.088,9,0.2,2,False,False,0.1,0.8562,0.0342,123.3479,146,1.15,15.29,5.0,-17.19,0.947
0.132,0.199,0.37,0.047,-0.088,9,0.25,2,False,False,0.1,0.8562,0.0342,123.3479,146,1.15,15.29,5.0,-17.19,0.947
0.132,0.199,0.37,0.047,-0.088,9,0.35,2,False,False,0.1,0.8562,0.0342,123.3479,146,1.15,15.29,5.0,-17.19,0.947
0.132,0.199,0.37,0.047,-0.088,9,0.15,2,False,False,0.1,0.8562,0.0342,123.3479,146,1.15,15.29,5.0,-17.19,0.947
0.132,0.235,0.37,0.047,-0.088,12,0.35,2,False,False,0.1,0.8483,0.0312,203.1231,178,0.85,12.21,5.0,-17.19,0.9469
0.132,0.235,0.37,0.047,-0.088,12,0.25,2,False,False,0.1,0.8483,0.0312,203.1231,178,0.85,12.21,5.0,-17.19,0.9469
0.132,0.235,0.37,0.047,-0.088,12,0.2,2,False,False,0.1,0.8483,0.0312,203.1231,178,0.85,12.21,5.0,-17.19,0.9469
0.132,0.235,0.37,0.047,-0.088,12,0.15,2,False,False,0.1,0.8483,0.0312,203.1231,178,0.85,12.21,5.0,-17.19,0.9469
0.132,0.235,0.37,0.047,-0.088,12,0.1,2,False,False,0.1,0.8483,0.0312,203.1231,178,0.85,12.21,5.0,-17.19,0.9469
0.132,0.208,0.383,0.047,-0.088,12,0.25,2,False,False,0.1,0.8475,0.0311,194.0305,177,0.85,12.1,5.0,-20.49,0.9466
0.132,0.208,0.383,0.047,-0.088,10,0.15,2,False,False,0.1,0.8475,0.0311,194.0305,177,0.85,12.1,5.0,-20.49,0.9466
0.132,0.208,0.383,0.047,-0.088,10,0.2,2,False,False,0.1,0.8475,0.0311,194.0305,177,0.85,12.1,5.0,-20.49,0.9466
0.132,0.208,0.383,0.047,-0.088,10,0.1,2,False,False,0.1,0.8475,0.0311,194.0305,177,0.85,12.1,5.0,-20.49,0.9466
0.132,0.208,0.383,0.047,-0.088,12,0.15,2,False,False,0.1,0.8475,0.0311,194.0305,177,0.85,12.1,5.0,-20.49,0.9466
0.132,0.208,0.383,0.047,-0.088,12,0.2,2,False,False,0.1,0.8475,0.0311,194.0305,177,0.85,12.1,5.0,-20.49,0.9466
0.132,0.208,0.383,0.047,-0.088,10,0.25,2,False,False,0.1,0.8475,0.0311,194.0305,177,0.85,12.1,5.0,-20.49,0.9466
0.132,0.208,0.383,0.047,-0.088,12,0.35,2,False,False,0.1,0.8475,0.0311,194.0305,177,0.85,12.1,5.0,-20.49,0.9466
0.132,0.208,0.383,0.047,-0.088,11,0.25,2,False,False,0.1,0.8475,0.0311,194.0305,177,0.85,12.1,5.0,-20.49,0.9466
0.132,0.208,0.383,0.047,-0.088,10,0.35,2,False,False,0.1,0.8475,0.0311,194.0305,177,0.85,12.1,5.0,-20.49,0.9466
0.132,0.208,0.383,0.047,-0.088,11,0.1,2,False,False,0.1,0.8475,0.0311,194.0305,177,0.85,12.1,5.0,-20.49,0.9466
0.132,0.208,0.383,0.047,-0.088,11,0.35,2,False,False,0.1,0.8475,0.0311,194.0305,177,0.85,12.1,5.0,-20.49,0.9466
0.132,0.208,0.383,0.047,-0.088,11,0.2,2,False,False,0.1,0.8475,0.0311,194.0305,177,0.85,12.1,5.0,-20.49,0.9466
0.132,0.208,0.383,0.047,-0.088,12,0.1,2,False,False,0.1,0.8475,0.0311,194.0305,177,0.85,12.1,5.0,-20.49,0.9466
0.132,0.208,0.383,0.047,-0.088,11,0.15,2,False,False,0.1,0.8475,0.0311,194.0305,177,0.85,12.1,5.0,-20.49,0.9466
0.132,0.208,0.37,0.047,-0.088,9,0.2,2,False,False,0.1,0.8462,0.0324,127.264,156,1.0,13.35,5.0,-17.19,0.9462
0.132,0.208,0.37,0.047,-0.088,9,0.15,2,False,False,0.1,0.8462,0.0324,127.264,156,1.0,13.35,5.0,-17.19,0.9462
0.132,0.208,0.37,0.047,-0.088,9,0.1,2,False,False,0.1,0.8462,0.0324,127.264,156,1.0,13.35,5.0,-17.19,0.9462
0.132,0.208,0.37,0.053,-0.088,10,0.2,2,False,False,0.1,0.8462,0.0353,191.8543,156,0.9,12.89,5.0,-17.19,0.9462
0.132,0.208,0.37,0.047,-0.088,9,0.25,2,False,False,0.1,0.8462,0.0324,127.264,156,1.0,13.35,5.0,-17.19,0.9462
0.132,0.208,0.37,0.053,-0.088,10,0.25,2,False,False,0.1,0.8462,0.0353,191.8543,156,0.9,12.89,5.0,-17.19,0.9462
0.132,0.208,0.37,0.053,-0.088,10,0.1,2,False,False,0.1,0.8462,0.0353,191.8543,156,0.9,12.89,5.0,-17.19,0.9462
0.132,0.208,0.37,0.053,-0.088,10,0.15,2,False,False,0.1,0.8462,0.0353,191.8543,156,0.9,12.89,5.0,-17.19,0.9462
0.132,0.208,0.37,0.053,-0.088,10,0.35,2,False,False,0.1,0.8462,0.0353,191.8543,156,0.9,12.89,5.0,-17.19,0.9462
0.132,0.208,0.37,0.047,-0.088,9,0.35,2,False,False,0.1,0.8462,0.0324,127.264,156,1.0,13.35,5.0,-17.19,0.9462
0.132,0.244,0.37,0.047,-0.088,10,0.1,2,False,False,0.1,0.8453,0.0313,228.3389,181,0.88,12.3,5.0,-17.19,0.9459
0.132,0.244,0.37,0.047,-0.088,10,0.2,2,False,False,0.1,0.8453,0.0313,228.3389,181,0.88,12.3,5.0,-17.19,0.9459
0.132,0.244,0.37,0.047,-0.088,10,0.25,2,False,False,0.1,0.8453,0.0313,228.3389,181,0.88,12.3,5.0,-17.19,0.9459
0.132,0.244,0.37,0.047,-0.088,11,0.1,2,False,False,0.1,0.8453,0.0313,228.3389,181,0.88,12.3,5.0,-17.19,0.9459
0.132,0.244,0.37,0.047,-0.088,11,0.15,2,False,False,0.1,0.8453,0.0313,228.3389,181,0.88,12.3,5.0,-17.19,0.9459
0.132,0.244,0.37,0.047,-0.088,11,0.2,2,False,False,0.1,0.8453,0.0313,228.3389,181,0.88,12.3,5.0,-17.19,0.9459
0.132,0.244,0.37,0.047,-0.088,11,0.25,2,False,False,0.1,0.8453,0.0313,228.3389,181,0.88,12.3,5.0,-17.19,0.9459
0.132,0.244,0.37,0.047,-0.088,11,0.35,2,False,False,0.1,0.8453,0.0313,228.3389,181,0.88,12.3,5.0,-17.19,0.9459
0.132,0.244,0.37,0.047,-0.088,10,0.15,2,False,False,0.1,0.8453,0.0313,228.3389,181,0.88,12.3,5.0,-17.19,0.9459
0.132,0.244,0.37,0.047,-0.088,10,0.35,2,False,False,0.1,0.8453,0.0313,228.3389,181,0.88,12.3,5.0,-17.19,0.9459
0.132,0.199,0.383,0.053,-0.088,11,0.25,2,False,False,0.1,0.8443,0.0356,294.1686,167,0.97,13.32,5.0,-23.18,0.9455
0.132,0.199,0.383,0.053,-0.088,12,0.25,2,False,False,0.1,0.8443,0.0356,294.1686,167,0.97,13.32,5.0,-23.18,0.9455
0.132,0.199,0.383,0.053,-0.088,12,0.15,2,False,False,0.1,0.8443,0.0356,294.1686,167,0.97,13.32,5.0,-23.18,0.9455
0.132,0.199,0.383,0.053,-0.088,12,0.1,2,False,False,0.1,0.8443,0.0356,294.1686,167,0.97,13.32,5.0,-23.18,0.9455
0.132,0.199,0.383,0.053,-0.088,11,0.35,2,False,False,0.1,0.8443,0.0356,294.1686,167,0.97,13.32,5.0,-23.18,0.9455
0.132,0.199,0.383,0.053,-0.088,12,0.35,2,False,False,0.1,0.8443,0.0356,294.1686,167,0.97,13.32,5.0,-23.18,0.9455
0.132,0.199,0.383,0.053,-0.088,11,0.2,2,False,False,0.1,0.8443,0.0356,294.1686,167,0.97,13.32,5.0,-23.18,0.9455
0.132,0.199,0.383,0.053,-0.088,11,0.15,2,False,False,0.1,0.8443,0.0356,294.1686,167,0.97,13.32,5.0,-23.18,0.9455
0.132,0.199,0.383,0.053,-0.088,11,0.1,2,False,False,0.1,0.8443,0.0356,294.1686,167,0.97,13.32,5.0,-23.18,0.9455
0.132,0.199,0.383,0.053,-0.088,12,0.2,2,False,False,0.1,0.8443,0.0356,294.1686,167,0.97,13.32,5.0,-23.18,0.9455
0.132,0.217,0.37,0.053,-0.088,12,0.35,2,False,False,0.1,0.8434,0.0346,241.1673,166,0.86,12.37,5.0,-17.19,0.9452
0.132,0.217,0.37,0.053,-0.088,12,0.15,2,False,False,0.1,0.8434,0.0346,241.1673,166,0.86,12.37,5.0,-17.19,0.9452
0.132,0.217,0.37,0.053,-0.088,11,0.2,2,False,False,0.1,0.8434,0.0346,241.1673,166,0.86,12.37,5.0,-17.19,0.9452
0.132,0.217,0.37,0.053,-0.088,11,0.15,2,False,False,0.1,0.8434,0.0346,241.1673,166,0.86,12.37,5.0,-17.19,0.9452
0.132,0.217,0.37,0.053,-0.088,11,0.1,2,False,False,0.1,0.8434,0.0346,241.1673,166,0.86,12.37,5.0,-17.19,0.9452
0.132,0.217,0.37,0.053,-0.088,11,0.35,2,False,False,0.1,0.8434,0.0346,241.1673,166,0.86,12.37,5.0,-17.19,0.9452
0.132,0.217,0.37,0.053,-0.088,12,0.1,2,False,False,0.1,0.8434,0.0346,241.1673,166,0.86,12.37,5.0,-17.19,0.9452
0.132,0.217,0.37,0.053,-0.088,12,0.2,2,False,False,0.1,0.8434,0.0346,241.1673,166,0.86,12.37,5.0,-17.19,0.9452
0.132,0.217,0.37,0.053,-0.088,11,0.25,2,False,False,0.1,0.8434,0.0346,241.1673,166,0.86,12.37,5.0,-17.19,0.9452
0.132,0.217,0.37,0.053,-0.088,12,0.25,2,False,False,0.1,0.8434,0.0346,241.1673,166,0.86,12.37,5.0,-17.19,0.9452
0.132,0.235,0.37,0.047,-0.088,11,0.2,2,False,False,0.1,0.8427,0.0309,194.3368,178,0.88,12.09,5.0,-17.19,0.9449
0.132,0.235,0.37,0.047,-0.088,10,0.35,2,False,False,0.1,0.8427,0.0309,194.3368,178,0.88,12.09,5.0,-17.19,0.9449
0.132,0.235,0.37,0.047,-0.088,10,0.25,2,False,False,0.1,0.8427,0.0309,194.3368,178,0.88,12.09,5.0,-17.19,0.9449
0.132,0.235,0.37,0.047,-0.088,11,0.1,2,False,False,0.1,0.8427,0.0309,194.3368,178,0.88,12.09,5.0,-17.19,0.9449
0.132,0.235,0.37,0.047,-0.088,10,0.2,2,False,False,0.1,0.8427,0.0309,194.3368,178,0.88,12.09,5.0,-17.19,0.9449
0.132,0.235,0.37,0.047,-0.088,10,0.1,2,False,False,0.1,0.8427,0.0309,194.3368,178,0.88,12.09,5.0,-17.19,0.9449
0.132,0.235,0.37,0.047,-0.088,10,0.15,2,False,False,0.1,0.8427,0.0309,194.3368,178,0.88,12.09,5.0,-17.19,0.9449
0.132,0.235,0.37,0.047,-0.088,11,0.15,2,False,False,0.1,0.8427,0.0309,194.3368,178,0.88,12.09,5.0,-17.19,0.9449
0.132,0.235,0.37,0.047,-0.088,11,0.35,2,False,False,0.1,0.8427,0.0309,194.3368,178,0.88,12.09,5.0,-17.19,0.9449
0.132,0.235,0.37,0.047,-0.088,11,0.25,2,False,False,0.1,0.8427,0.0309,194.3368,178,0.88,12.09,5.0,-17.19,0.9449
0.132,0.199,0.396,0.047,-0.088,11,0.15,2,False,False,0.1,0.8415,0.0314,244.2327,183,0.9,12.16,5.0,-30.65,0.9445
