pullback_ratio_min,pullback_ratio_max,volume_shrink_ratio,take_profit,stop_loss,hold_days,min_entity_board_ratio,min_consecutive_limit_up,require_oversold,require_low_close,volume_shrink_ratio_min,win_rate,avg_return,total_return,signal_count,profit_factor,sharpe,sortino,max_drawdown,score
0.01,0.32,0.84,0.052,-0.144,11,0.5,3,False,False,0.1,0.6609,0.0255,240.7268,230,1.92,7.98,5,-37.72,0.8514
0.01,0.32,0.84,0.052,-0.144,11,0.45,3,False,False,0.1,0.6609,0.0255,240.7268,230,1.92,7.98,5,-37.72,0.8514
0.01,0.32,0.84,0.052,-0.144,11,0.4,3,False,False,0.1,0.6609,0.0255,240.7268,230,1.92,7.98,5,-37.72,0.8514
0.01,0.32,0.84,0.052,-0.144,11,0.35,3,False,False,0.1,0.6609,0.0255,240.7268,230,1.92,7.98,5,-37.72,0.8514
0.01,0.33,0.84,0.052,-0.144,11,0.45,3,False,False,0.1,0.658,0.0254,240.7268,231,1.95,7.96,5,-37.72,0.8496
0.01,0.33,0.84,0.052,-0.144,11,0.4,3,False,False,0.1,0.658,0.0254,240.7268,231,1.95,7.96,5,-37.72,0.8496
0.01,0.35,0.84,0.052,-0.144,11,0.4,3,False,False,0.1,0.658,0.0254,240.7268,231,1.95,7.96,5,-37.72,0.8496
0.01,0.35,0.84,0.052,-0.144,11,0.45,3,False,False,0.1,0.658,0.0254,240.7268,231,1.95,7.96,5,-37.72,0.8496
0.01,0.33,0.84,0.052,-0.144,11,0.5,3,False,False,0.1,0.658,0.0254,240.7268,231,1.95,7.96,5,-37.72,0.8496
0.01,0.34,0.84,0.052,-0.144,11,0.35,3,False,False,0.1,0.658,0.0254,240.7268,231,1.95,7.96,5,-37.72,0.8496
0.01,0.34,0.84,0.052,-0.144,11,0.4,3,False,False,0.1,0.658,0.0254,240.7268,231,1.95,7.96,5,-37.72,0.8496
0.01,0.33,0.84,0.052,-0.144,11,0.35,3,False,False,0.1,0.658,0.0254,240.7268,231,1.95,7.96,5,-37.72,0.8496
0.01,0.34,0.84,0.052,-0.144,11,0.45,3,False,False,0.1,0.658,0.0254,240.7268,231,1.95,7.96,5,-37.72,0.8496
0.01,0.34,0.84,0.052,-0.144,11,0.5,3,False,False,0.1,0.658,0.0254,240.7268,231,1.95,7.96,5,-37.72,0.8496
0.01,0.35,0.84,0.052,-0.144,11,0.5,3,False,False,0.1,0.658,0.0254,240.7268,231,1.95,7.96,5,-37.72,0.8496
0.01,0.35,0.84,0.052,-0.144,11,0.35,3,False,False,0.1,0.658,0.0254,240.7268,231,1.95,7.96,5,-37.72,0.8496
0.01,0.32,0.84,0.047,-0.144,10,0.45,3,False,False,0.1,0.6913,0.0236,160.4015,230,1.58,7.65,5,-37.72,0.8495
0.01,0.32,0.84,0.047,-0.144,11,0.35,3,False,False,0.1,0.6913,0.0236,160.4015,230,1.58,7.65,5,-37.72,0.8495
0.01,0.32,0.84,0.047,-0.144,10,0.35,3,False,False,0.1,0.6913,0.0236,160.4015,230,1.58,7.65,5,-37.72,0.8495
0.01,0.32,0.84,0.047,-0.144,10,0.5,3,False,False,0.1,0.6913,0.0236,160.4015,230,1.58,7.65,5,-37.72,0.8495
0.01,0.32,0.84,0.047,-0.144,12,0.5,3,False,False,0.1,0.7043,0.0229,133.3158,230,1.33,7.08,5,-37.72,0.8495
0.01,0.32,0.84,0.047,-0.144,10,0.4,3,False,False,0.1,0.6913,0.0236,160.4015,230,1.58,7.65,5,-37.72,0.8495
0.01,0.32,0.84,0.047,-0.144,12,0.35,3,False,False,0.1,0.7043,0.0229,133.3158,230,1.33,7.08,5,-37.72,0.8495
0.01,0.32,0.84,0.047,-0.144,11,0.4,3,False,False,0.1,0.6913,0.0236,160.4015,230,1.58,7.65,5,-37.72,0.8495
0.01,0.32,0.84,0.047,-0.144,12,0.4,3,False,False,0.1,0.7043,0.0229,133.3158,230,1.33,7.08,5,-37.72,0.8495
0.01,0.32,0.84,0.047,-0.144,11,0.45,3,False,False,0.1,0.6913,0.0236,160.4015,230,1.58,7.65,5,-37.72,0.8495
0.01,0.32,0.84,0.047,-0.144,11,0.5,3,False,False,0.1,0.6913,0.0236,160.4015,230,1.58,7.65,5,-37.72,0.8495
0.01,0.32,0.84,0.047,-0.144,12,0.45,3,False,False,0.1,0.7043,0.0229,133.3158,230,1.33,7.08,5,-37.72,0.8495
0.01,0.32,0.83,0.052,-0.144,11,0.5,3,False,False,0.1,0.6579,0.0253,218.2617,228,1.92,7.88,5,-37.72,0.8489
0.01,0.32,0.83,0.052,-0.144,11,0.45,3,False,False,0.1,0.6579,0.0253,218.2617,228,1.92,7.88,5,-37.72,0.8489
0.01,0.32,0.83,0.052,-0.144,11,0.4,3,False,False,0.1,0.6579,0.0253,218.2617,228,1.92,7.88,5,-37.72,0.8489
0.01,0.32,0.83,0.052,-0.144,11,0.35,3,False,False,0.1,0.6579,0.0253,218.2617,228,1.92,7.88,5,-37.72,0.8489
0.01,0.32,0.84,0.052,-0.144,10,0.35,3,False,False,0.1,0.6565,0.0253,229.2204,230,1.95,7.91,5,-37.72,0.8484
0.01,0.32,0.84,0.052,-0.144,10,0.4,3,False,False,0.1,0.6565,0.0253,229.2204,230,1.95,7.91,5,-37.72,0.8484
0.01,0.32,0.84,0.052,-0.144,10,0.45,3,False,False,0.1,0.6565,0.0253,229.2204,230,1.95,7.91,5,-37.72,0.8484
0.01,0.32,0.84,0.052,-0.144,10,0.5,3,False,False,0.1,0.6565,0.0253,229.2204,230,1.95,7.91,5,-37.72,0.8484
0.01,0.3,0.84,0.047,-0.144,12,0.4,3,False,False,0.1,0.7035,0.0228,116.7072,226,1.31,6.97,5,-37.72,0.8479
0.01,0.3,0.84,0.047,-0.144,12,0.45,3,False,False,0.1,0.7035,0.0228,116.7072,226,1.31,6.97,5,-37.72,0.8479
0.01,0.3,0.84,0.047,-0.144,12,0.5,3,False,False,0.1,0.7035,0.0228,116.7072,226,1.31,6.97,5,-37.72,0.8479
0.01,0.3,0.84,0.047,-0.144,10,0.4,3,False,False,0.1,0.6903,0.0234,140.4437,226,1.56,7.54,5,-37.72,0.8479
0.01,0.3,0.84,0.047,-0.144,11,0.45,3,False,False,0.1,0.6903,0.0234,140.4437,226,1.56,7.54,5,-37.72,0.8479
0.01,0.3,0.84,0.047,-0.144,11,0.35,3,False,False,0.1,0.6903,0.0234,140.4437,226,1.56,7.54,5,-37.72,0.8479
0.01,0.3,0.84,0.047,-0.144,10,0.35,3,False,False,0.1,0.6903,0.0234,140.4437,226,1.56,7.54,5,-37.72,0.8479
0.01,0.3,0.84,0.047,-0.144,10,0.45,3,False,False,0.1,0.6903,0.0234,140.4437,226,1.56,7.54,5,-37.72,0.8479
0.01,0.3,0.84,0.047,-0.144,12,0.35,3,False,False,0.1,0.7035,0.0228,116.7072,226,1.31,6.97,5,-37.72,0.8479
0.01,0.3,0.84,0.047,-0.144,11,0.5,3,False,False,0.1,0.6903,0.0234,140.4437,226,1.56,7.54,5,-37.72,0.8479
