min_consecutive_limit_up,min_entity_board_ratio,pullback_ratio_min,pullback_ratio_max,volume_shrink_ratio,volume_shrink_ratio_min,take_profit,stop_loss,hold_days,require_oversold,require_low_close,win_rate,avg_return,total_return,signal_count,profit_factor,sharpe,sortino,max_drawdown,score
3,0.4,0.11,0.42,0.8,0.0,0.06,-0.16,10,False,False,0.5649,0.0266,45.1395,154,3.34,8.1,5.0,-29.78,0.8252
3,0.2,0.07,0.32,0.8,0.1,0.06,-0.16,10,False,False,0.5608,0.0268,114.5971,189,3.64,8.38,5.0,-29.78,0.825
3,0.2,0.07,0.32,0.8,0.0,0.06,-0.16,10,False,False,0.5608,0.0268,114.5971,189,3.64,8.38,5.0,-29.78,0.825
3,0.2,0.07,0.32,0.8,0.05,0.06,-0.16,10,False,False,0.5608,0.0268,114.5971,189,3.64,8.38,5.0,-29.78,0.825
3,0.2,0.07,0.42,0.8,0.0,0.06,-0.16,10,False,False,0.5579,0.0267,114.5971,190,3.68,8.36,5.0,-29.78,0.823
3,0.2,0.07,0.42,0.8,0.1,0.06,-0.16,10,False,False,0.5579,0.0267,114.5971,190,3.68,8.36,5.0,-29.78,0.823
3,0.2,0.07,0.42,0.8,0.05,0.06,-0.16,10,False,False,0.5579,0.0267,114.5971,190,3.68,8.36,5.0,-29.78,0.823
2,0.4,0.15,0.32,0.6,0.1,0.06,-0.12,10,False,False,0.5533,0.0266,42.9244,150,4.04,9.11,5.0,-42.32,0.8213
2,0.4,0.15,0.32,0.6,0.0,0.06,-0.12,10,False,False,0.5533,0.0266,42.9244,150,4.04,9.11,5.0,-42.32,0.8213
2,0.4,0.15,0.32,0.6,0.05,0.06,-0.12,10,False,False,0.5533,0.0266,42.9244,150,4.04,9.11,5.0,-42.32,0.8213
3,0.4,0.03,0.22,0.8,0.0,0.06,-0.16,10,False,False,0.5706,0.0256,48.0354,163,3.02,7.75,5.0,-29.78,0.8205
3,0.4,0.03,0.22,0.8,0.1,0.06,-0.16,10,False,False,0.5706,0.0256,48.0354,163,3.02,7.75,5.0,-29.78,0.8205
3,0.4,0.03,0.22,0.8,0.05,0.06,-0.16,10,False,False,0.5706,0.0256,48.0354,163,3.02,7.75,5.0,-29.78,0.8205
3,0.6,0.03,0.32,0.8,0.1,0.03,-0.16,10,False,False,0.7475,0.0163,20.2209,198,1.23,6.89,5.0,-29.78,0.8204
3,0.6,0.03,0.32,0.8,0.0,0.03,-0.16,10,False,False,0.7475,0.0163,20.2209,198,1.23,6.89,5.0,-29.78,0.8204
3,0.6,0.03,0.32,0.8,0.05,0.03,-0.16,10,False,False,0.7475,0.0163,20.2209,198,1.23,6.89,5.0,-29.78,0.8204
3,0.4,0.03,0.32,0.8,0.1,0.03,-0.16,10,False,False,0.7512,0.016,20.8412,205,1.11,6.48,5.0,-29.95,0.8195
3,0.4,0.03,0.32,0.8,0.0,0.03,-0.16,10,False,False,0.7512,0.016,20.8412,205,1.11,6.48,5.0,-29.95,0.8195
3,0.4,0.03,0.32,0.8,0.05,0.03,-0.16,10,False,False,0.7512,0.016,20.8412,205,1.11,6.48,5.0,-29.95,0.8195
3,0.6,0.11,0.32,0.8,0.0,0.06,-0.16,10,False,False,0.5608,0.0261,35.8267,148,3.25,7.84,5.0,-29.78,0.8192
3,0.6,0.11,0.32,0.8,0.05,0.06,-0.16,10,False,False,0.5608,0.0261,35.8267,148,3.25,7.84,5.0,-29.78,0.8192
3,0.6,0.11,0.32,0.8,0.1,0.06,-0.16,10,False,False,0.5608,0.0261,35.8267,148,3.25,7.84,5.0,-29.78,0.8192
2,0.4,0.15,0.42,0.6,0.05,0.06,-0.12,10,False,False,0.5497,0.0265,42.9244,151,4.1,9.07,5.0,-42.32,0.8189
2,0.4,0.15,0.42,0.6,0.0,0.06,-0.12,10,False,False,0.5497,0.0265,42.9244,151,4.1,9.07,5.0,-42.32,0.8189
2,0.4,0.15,0.42,0.6,0.1,0.06,-0.12,10,False,False,0.5497,0.0265,42.9244,151,4.1,9.07,5.0,-42.32,0.8189
3,0.6,0.03,0.22,0.8,0.0,0.03,-0.16,10,False,False,0.75,0.0159,10.0377,160,1.13,6.56,5.0,-29.78,0.8187
3,0.6,0.03,0.22,0.8,0.1,0.03,-0.16,10,False,False,0.75,0.0159,10.0377,160,1.13,6.56,5.0,-29.78,0.8187
3,0.6,0.03,0.22,0.8,0.05,0.03,-0.16,10,False,False,0.75,0.0159,10.0377,160,1.13,6.56,5.0,-29.78,0.8187
3,0.6,0.03,0.42,0.8,0.0,0.03,-0.16,10,False,False,0.7437,0.0162,20.2209,199,1.25,6.87,5.0,-29.78,0.8185
3,0.6,0.03,0.42,0.8,0.1,0.03,-0.16,10,False,False,0.7437,0.0162,20.2209,199,1.25,6.87,5.0,-29.78,0.8185
3,0.6,0.03,0.42,0.8,0.05,0.03,-0.16,10,False,False,0.7437,0.0162,20.2209,199,1.25,6.87,5.0,-29.78,0.8185
3,0.2,0.11,0.32,0.8,0.05,0.06,-0.16,10,False,False,0.5541,0.0261,45.1395,157,3.49,8.0,5.0,-29.78,0.818
3,0.2,0.11,0.32,0.8,0.1,0.06,-0.16,10,False,False,0.5541,0.0261,45.1395,157,3.49,8.0,5.0,-29.78,0.818
3,0.2,0.11,0.32,0.8,0.0,0.06,-0.16,10,False,False,0.5541,0.0261,45.1395,157,3.49,8.0,5.0,-29.78,0.818
3,0.4,0.03,0.42,0.8,0.1,0.03,-0.16,10,False,False,0.7476,0.0159,20.8412,206,1.13,6.46,5.0,-29.95,0.8177
3,0.4,0.03,0.42,0.8,0.05,0.03,-0.16,10,False,False,0.7476,0.0159,20.8412,206,1.13,6.46,5.0,-29.95,0.8177
3,0.4,0.03,0.42,0.8,0.0,0.03,-0.16,10,False,False,0.7476,0.0159,20.8412,206,1.13,6.46,5.0,-29.95,0.8177
3,0.6,0.11,0.42,0.8,0.1,0.06,-0.16,10,False,False,0.557,0.026,35.8267,149,3.3,7.81,5.0,-29.78,0.8174
3,0.6,0.11,0.42,0.8,0.0,0.06,-0.16,10,False,False,0.557,0.026,35.8267,149,3.3,7.81,5.0,-29.78,0.8174
3,0.6,0.11,0.42,0.8,0.05,0.06,-0.16,10,False,False,0.557,0.026,35.8267,149,3.3,7.81,5.0,-29.78,0.8174
3,0.6,0.03,0.22,0.8,0.0,0.03,-0.16,7,False,False,0.7,0.0183,16.3089,160,3.45,11.1,5.0,-16.2,0.8173
3,0.6,0.03,0.22,0.8,0.1,0.03,-0.16,7,False,False,0.7,0.0183,16.3089,160,3.45,11.1,5.0,-16.2,0.8173
3,0.6,0.03,0.22,0.8,0.05,0.03,-0.16,7,False,False,0.7,0.0183,16.3089,160,3.45,11.1,5.0,-16.2,0.8173
2,0.2,0.15,0.32,0.6,0.0,0.06,-0.12,10,False,False,0.5461,0.0263,42.9244,152,4.16,9.03,5.0,-42.32,0.8164
2,0.2,0.15,0.32,0.6,0.1,0.06,-0.12,10,False,False,0.5461,0.0263,42.9244,152,4.16,9.03,5.0,-42.32,0.8164
2,0.2,0.15,0.32,0.6,0.05,0.06,-0.12,10,False,False,0.5461,0.0263,42.9244,152,4.16,9.03,5.0,-42.32,0.8164
3,0.6,0.03,0.22,0.8,0.05,0.06,-0.16,7,False,False,0.5125,0.028,73.2854,160,11.18,11.69,5.0,-16.2,0.8162
3,0.6,0.03,0.22,0.8,0.1,0.06,-0.16,7,False,False,0.5125,0.028,73.2854,160,11.18,11.69,5.0,-16.2,0.8162
3,0.6,0.03,0.22,0.8,0.0,0.06,-0.16,7,False,False,0.5125,0.028,73.2854,160,11.18,11.69,5.0,-16.2,0.8162
2,0.6,0.11,0.32,0.6,0.1,0.06,-0.16,10,False,False,0.5282,0.0272,599.7566,248,6.2,9.75,5.0,-30.32,0.8159
2,0.6,0.11,0.32,0.6,0.05,0.06,-0.16,10,False,False,0.5282,0.0272,599.7566,248,6.2,9.75,5.0,-30.32,0.8159
2,0.6,0.11,0.32,0.6,0.0,0.06,-0.16,10,False,False,0.5282,0.0272,599.7566,248,6.2,9.75,5.0,-30.32,0.8159
3,0.2,0.11,0.42,0.8,0.05,0.06,-0.16,10,False,False,0.5506,0.0259,45.1395,158,3.54,7.97,5.0,-29.78,0.8157
3,0.2,0.11,0.42,0.8,0.1,0.06,-0.16,10,False,False,0.5506,0.0259,45.1395,158,3.54,7.97,5.0,-29.78,0.8157
3,0.2,0.11,0.42,0.8,0.0,0.06,-0.16,10,False,False,0.5506,0.0259,45.1395,158,3.54,7.97,5.0,-29.78,0.8157
2,0.6,0.15,0.32,0.6,0.1,0.06,-0.12,10,False,False,0.5517,0.0264,36.0914,145,3.92,8.92,5.0,-42.32,0.8156
2,0.6,0.15,0.32,0.6,0.05,0.06,-0.12,10,False,False,0.5517,0.0264,36.0914,145,3.92,8.92,5.0,-42.32,0.8156
2,0.6,0.15,0.32,0.6,0.0,0.06,-0.12,10,False,False,0.5517,0.0264,36.0914,145,3.92,8.92,5.0,-42.32,0.8156
3,0.4,0.07,0.32,0.8,0.05,0.03,-0.16,10,False,False,0.7405,0.0159,14.9552,185,1.19,6.5,5.0,-29.78,0.8152
3,0.4,0.07,0.32,0.8,0.0,0.03,-0.16,10,False,False,0.7405,0.0159,14.9552,185,1.19,6.5,5.0,-29.78,0.8152
3,0.4,0.07,0.32,0.8,0.1,0.03,-0.16,10,False,False,0.7405,0.0159,14.9552,185,1.19,6.5,5.0,-29.78,0.8152
3,0.2,0.03,0.32,0.8,0.0,0.03,-0.16,10,False,False,0.7393,0.0158,22.2814,211,1.2,6.5,5.0,-29.95,0.8144
2,0.6,0.11,0.42,0.6,0.05,0.06,-0.16,10,False,False,0.5261,0.027,599.7566,249,6.25,9.72,5.0,-30.32,0.8144
2,0.2,0.03,0.12,0.6,0.0,0.03,-0.16,10,False,False,0.723,0.0167,82.9645,278,1.69,7.7,5.0,-29.78,0.8144
2,0.6,0.11,0.42,0.6,0.1,0.06,-0.16,10,False,False,0.5261,0.027,599.7566,249,6.25,9.72,5.0,-30.32,0.8144
2,0.6,0.11,0.42,0.6,0.0,0.06,-0.16,10,False,False,0.5261,0.027,599.7566,249,6.25,9.72,5.0,-30.32,0.8144
2,0.2,0.15,0.42,0.6,0.1,0.06,-0.12,10,False,False,0.5425,0.0261,42.9244,153,4.22,8.99,5.0,-42.32,0.814
2,0.2,0.15,0.42,0.6,0.0,0.06,-0.12,10,False,False,0.5425,0.0261,42.9244,153,4.22,8.99,5.0,-42.32,0.814
2,0.2,0.15,0.42,0.6,0.05,0.06,-0.12,10,False,False,0.5425,0.0261,42.9244,153,4.22,8.99,5.0,-42.32,0.814
3,0.2,0.03,0.22,0.8,0.0,0.06,-0.16,10,False,False,0.5595,0.0252,50.8784,168,3.19,7.71,5.0,-29.78,0.8139
3,0.6,0.03,0.32,0.8,0.0,0.03,-0.16,7,False,False,0.697,0.018,30.4907,198,3.11,10.3,5.0,-16.2,0.8138
3,0.6,0.03,0.32,0.8,0.1,0.03,-0.16,7,False,False,0.697,0.018,30.4907,198,3.11,10.3,5.0,-16.2,0.8138
3,0.6,0.03,0.32,0.8,0.05,0.03,-0.16,7,False,False,0.697,0.018,30.4907,198,3.11,10.3,5.0,-16.2,0.8138
2,0.6,0.15,0.42,0.6,0.0,0.06,-0.12,10,False,False,0.5479,0.0262,36.0914,146,3.98,8.88,5.0,-42.32,0.8137
2,0.6,0.15,0.42,0.6,0.1,0.06,-0.12,10,False,False,0.5479,0.0262,36.0914,146,3.98,8.88,5.0,-42.32,0.8137
2,0.6,0.15,0.42,0.6,0.05,0.06,-0.12,10,False,False,0.5479,0.0262,36.0914,146,3.98,8.88,5.0,-42.32,0.8137
2,0.4,0.03,0.12,0.6,0.0,0.03,-0.16,10,False,False,0.722,0.0166,79.9743,277,1.68,7.66,5.0,-29.78,0.8136
2,0.2,0.03,0.12,0.6,0.1,0.03,-0.16,10,False,False,0.722,0.0166,79.9743,277,1.68,7.66,5.0,-29.78,0.8136
2,0.4,0.03,0.12,0.6,0.05,0.03,-0.16,10,False,False,0.722,0.0166,79.9743,277,1.68,7.66,5.0,-29.78,0.8136
2,0.2,0.03,0.12,0.6,0.05,0.03,-0.16,10,False,False,0.722,0.0166,79.9743,277,1.68,7.66,5.0,-29.78,0.8136
2,0.4,0.03,0.12,0.6,0.1,0.03,-0.16,10,False,False,0.722,0.0166,79.9743,277,1.68,7.66,5.0,-29.78,0.8136
3,0.6,0.03,0.32,0.8,0.05,0.06,-0.16,7,False,False,0.5101,0.0277,192.0848,198,10.07,11.2,5.0,-16.2,0.8134
3,0.6,0.03,0.32,0.8,0.0,0.06,-0.16,7,False,False,0.5101,0.0277,192.0848,198,10.07,11.2,5.0,-16.2,0.8134
3,0.6,0.03,0.32,0.8,0.1,0.06,-0.16,7,False,False,0.5101,0.0277,192.0848,198,10.07,11.2,5.0,-16.2,0.8134
3,0.4,0.07,0.42,0.8,0.0,0.03,-0.16,10,False,False,0.7366,0.0158,14.9552,186,1.22,6.48,5.0,-29.78,0.8133
3,0.2,0.03,0.32,0.8,0.1,0.03,-0.16,10,False,False,0.7381,0.0157,21.4523,210,1.2,6.45,5.0,-29.95,0.8133
3,0.2,0.03,0.32,0.8,0.05,0.03,-0.16,10,False,False,0.7381,0.0157,21.4523,210,1.2,6.45,5.0,-29.95,0.8133
3,0.4,0.07,0.42,0.8,0.1,0.03,-0.16,10,False,False,0.7366,0.0158,14.9552,186,1.22,6.48,5.0,-29.78,0.8133
3,0.4,0.07,0.42,0.8,0.05,0.03,-0.16,10,False,False,0.7366,0.0158,14.9552,186,1.22,6.48,5.0,-29.78,0.8133
3,0.2,0.03,0.42,0.8,0.0,0.03,-0.16,10,False,False,0.7358,0.0158,22.2814,212,1.22,6.48,5.0,-29.95,0.8127
2,0.4,0.03,0.32,0.6,0.05,0.03,-0.16,10,False,False,0.7068,0.0173,5126.8319,515,2.25,8.66,5.0,-29.78,0.8125
2,0.4,0.03,0.32,0.6,0.0,0.03,-0.16,10,False,False,0.7068,0.0173,5126.8319,515,2.25,8.66,5.0,-29.78,0.8125
2,0.4,0.03,0.32,0.6,0.1,0.03,-0.16,10,False,False,0.7068,0.0173,5126.8319,515,2.25,8.66,5.0,-29.78,0.8125
3,0.4,0.03,0.32,0.8,0.1,0.06,-0.12,10,False,False,0.5854,0.0236,84.8405,205,2.11,6.72,5.0,-33.65,0.812
3,0.4,0.03,0.32,0.8,0.0,0.06,-0.12,10,False,False,0.5854,0.0236,84.8405,205,2.11,6.72,5.0,-33.65,0.812
3,0.4,0.03,0.32,0.8,0.05,0.06,-0.12,10,False,False,0.5854,0.0236,84.8405,205,2.11,6.72,5.0,-33.65,0.812
3,0.6,0.03,0.42,0.8,0.0,0.03,-0.16,7,False,False,0.6935,0.0179,30.4907,199,3.16,10.26,5.0,-16.2,0.812
3,0.6,0.03,0.42,0.8,0.1,0.03,-0.16,7,False,False,0.6935,0.0179,30.4907,199,3.16,10.26,5.0,-16.2,0.812
3,0.6,0.03,0.42,0.8,0.05,0.03,-0.16,7,False,False,0.6935,0.0179,30.4907,199,3.16,10.26,5.0,-16.2,0.812
2,0.6,0.07,0.12,0.8,0.05,0.03,-0.16,10,False,False,0.7362,0.0156,41.6632,254,1.29,6.72,5.0,-30.56,0.8119
2,0.6,0.07,0.12,0.8,0.0,0.03,-0.16,10,False,False,0.7362,0.0156,41.6632,254,1.29,6.72,5.0,-30.56,0.8119
2,0.2,0.03,0.32,0.6,0.0,0.03,-0.16,10,False,False,0.7052,0.0173,5464.965,519,2.28,8.68,5.0,-29.78,0.8119
2,0.6,0.07,0.12,0.8,0.1,0.03,-0.16,10,False,False,0.7362,0.0156,41.6632,254,1.29,6.72,5.0,-30.56,0.8119
2,0.4,0.03,0.42,0.6,0.1,0.03,-0.16,10,False,False,0.7054,0.0172,5126.8319,516,2.26,8.65,5.0,-29.78,0.8118
2,0.4,0.03,0.42,0.6,0.05,0.03,-0.16,10,False,False,0.7054,0.0172,5126.8319,516,2.26,8.65,5.0,-29.78,0.8118
2,0.4,0.03,0.42,0.6,0.0,0.03,-0.16,10,False,False,0.7054,0.0172,5126.8319,516,2.26,8.65,5.0,-29.78,0.8118
3,0.2,0.03,0.42,0.8,0.1,0.03,-0.16,10,False,False,0.7346,0.0157,21.4523,211,1.22,6.43,5.0,-29.95,0.8116
3,0.2,0.03,0.42,0.8,0.05,0.03,-0.16,10,False,False,0.7346,0.0157,21.4523,211,1.22,6.43,5.0,-29.95,0.8116
3,0.2,0.03,0.22,0.8,0.05,0.06,-0.16,10,False,False,0.5569,0.025,48.0354,167,3.19,7.64,5.0,-29.78,0.8116
3,0.2,0.03,0.22,0.8,0.1,0.06,-0.16,10,False,False,0.5569,0.025,48.0354,167,3.19,7.64,5.0,-29.78,0.8116
3,0.6,0.03,0.42,0.8,0.0,0.06,-0.16,7,False,False,0.5075,0.0276,192.0848,199,10.17,11.16,5.0,-16.2,0.8115
3,0.6,0.03,0.42,0.8,0.1,0.06,-0.16,7,False,False,0.5075,0.0276,192.0848,199,10.17,11.16,5.0,-16.2,0.8115
3,0.6,0.03,0.42,0.8,0.05,0.06,-0.16,7,False,False,0.5075,0.0276,192.0848,199,10.17,11.16,5.0,-16.2,0.8115
2,0.2,0.03,0.32,0.6,0.1,0.03,-0.16,10,False,False,0.7046,0.0172,5270.3087,518,2.28,8.66,5.0,-29.78,0.8114
2,0.6,0.11,0.32,0.8,0.1,0.06,-0.16,10,False,False,0.5477,0.0255,2260.2795,325,3.53,7.81,5.0,-41.16,0.8114
2,0.6,0.11,0.32,0.8,0.05,0.06,-0.16,10,False,False,0.5477,0.0255,2260.2795,325,3.53,7.81,5.0,-41.16,0.8114
2,0.2,0.03,0.32,0.6,0.05,0.03,-0.16,10,False,False,0.7046,0.0172,5270.3087,518,2.28,8.66,5.0,-29.78,0.8114
2,0.6,0.11,0.32,0.8,0.0,0.06,-0.16,10,False,False,0.5477,0.0255,2260.2795,325,3.53,7.81,5.0,-41.16,0.8114
2,0.2,0.03,0.42,0.6,0.0,0.03,-0.16,10,False,False,0.7038,0.0172,5464.965,520,2.29,8.67,5.0,-29.78,0.8112
3,0.4,0.03,0.22,0.8,0.1,0.03,-0.16,10,False,False,0.7485,0.015,8.7743,163,1.01,5.85,4.95,-29.95,0.8108
3,0.4,0.03,0.22,0.8,0.0,0.03,-0.16,10,False,False,0.7485,0.015,8.7743,163,1.01,5.85,4.95,-29.95,0.8108
3,0.4,0.03,0.22,0.8,0.05,0.03,-0.16,10,False,False,0.7485,0.015,8.7743,163,1.01,5.85,4.95,-29.95,0.8108
2,0.2,0.03,0.42,0.6,0.05,0.03,-0.16,10,False,False,0.7033,0.0172,5270.3087,519,2.29,8.65,5.0,-29.78,0.8107
2,0.2,0.03,0.42,0.6,0.1,0.03,-0.16,10,False,False,0.7033,0.0172,5270.3087,519,2.29,8.65,5.0,-29.78,0.8107
3,0.4,0.03,0.32,0.8,0.1,0.03,-0.16,7,False,False,0.6976,0.0175,30.529,205,2.53,9.18,5.0,-16.2,0.8106
3,0.4,0.03,0.32,0.8,0.0,0.03,-0.16,7,False,False,0.6976,0.0175,30.529,205,2.53,9.18,5.0,-16.2,0.8106
3,0.4,0.03,0.32,0.8,0.05,0.03,-0.16,7,False,False,0.6976,0.0175,30.529,205,2.53,9.18,5.0,-16.2,0.8106
2,0.6,0.03,0.32,0.6,0.0,0.06,-0.16,10,False,False,0.5282,0.0263,236280.4884,496,5.38,9.16,5.0,-29.78,0.8105
2,0.6,0.03,0.32,0.6,0.05,0.06,-0.16,10,False,False,0.5282,0.0263,236280.4884,496,5.38,9.16,5.0,-29.78,0.8105
2,0.6,0.03,0.32,0.6,0.1,0.06,-0.16,10,False,False,0.5282,0.0263,236280.4884,496,5.38,9.16,5.0,-29.78,0.8105
2,0.2,0.07,0.12,0.8,0.0,0.03,-0.16,10,False,False,0.7326,0.0156,44.0841,258,1.33,6.76,5.0,-30.56,0.8104
2,0.4,0.07,0.12,0.8,0.0,0.03,-0.16,10,False,False,0.7326,0.0156,44.0841,258,1.33,6.76,5.0,-30.56,0.8104
2,0.4,0.07,0.12,0.8,0.05,0.03,-0.16,10,False,False,0.7326,0.0156,44.0841,258,1.33,6.76,5.0,-30.56,0.8104
2,0.4,0.07,0.12,0.8,0.1,0.03,-0.16,10,False,False,0.7326,0.0156,44.0841,258,1.33,6.76,5.0,-30.56,0.8104
2,0.2,0.07,0.12,0.8,0.05,0.03,-0.16,10,False,False,0.7326,0.0156,44.0841,258,1.33,6.76,5.0,-30.56,0.8104
2,0.2,0.07,0.12,0.8,0.1,0.03,-0.16,10,False,False,0.7326,0.0156,44.0841,258,1.33,6.76,5.0,-30.56,0.8104
2,0.6,0.11,0.42,0.8,0.0,0.06,-0.16,10,False,False,0.546,0.0254,2260.2795,326,3.56,7.8,5.0,-41.16,0.8103
3,0.6,0.03,0.32,0.8,0.05,0.06,-0.12,10,False,False,0.5808,0.0235,72.7599,198,2.18,6.75,5.0,-33.65,0.8103
3,0.2,0.07,0.32,0.8,0.0,0.03,-0.16,10,False,False,0.7302,0.0157,15.4016,189,1.26,6.48,5.0,-29.78,0.8103
3,0.2,0.07,0.32,0.8,0.1,0.03,-0.16,10,False,False,0.7302,0.0157,15.4016,189,1.26,6.48,5.0,-29.78,0.8103
3,0.2,0.07,0.32,0.8,0.05,0.03,-0.16,10,False,False,0.7302,0.0157,15.4016,189,1.26,6.48,5.0,-29.78,0.8103
3,0.6,0.03,0.32,0.8,0.1,0.06,-0.12,10,False,False,0.5808,0.0235,72.7599,198,2.18,6.75,5.0,-33.65,0.8103
3,0.6,0.03,0.32,0.8,0.0,0.06,-0.12,10,False,False,0.5808,0.0235,72.7599,198,2.18,6.75,5.0,-33.65,0.8103
