min_consecutive_limit_up,min_entity_board_ratio,pullback_ratio_min,pullback_ratio_max,volume_shrink_ratio,volume_shrink_ratio_min,take_profit,stop_loss,hold_days,require_oversold,require_low_close,win_rate,avg_return,total_return,signal_count,profit_factor,sharpe,sortino,max_drawdown,score
3,0.2,0.06,0.36,0.65,0.0,0.04,-0.13,9,False,False,0.6651,0.0195,55.212,218,1.94,7.73,5.0,-34.61,0.8128
3,0.2,0.06,0.36,0.65,0.05,0.04,-0.13,9,False,False,0.6651,0.0195,55.212,218,1.94,7.73,5.0,-34.61,0.8128
3,0.4,0.12,0.24,0.65,0.0,0.04,-0.13,9,False,False,0.6763,0.0199,12.6963,139,1.85,7.83,5.0,-34.61,0.8118
3,0.4,0.12,0.24,0.65,0.05,0.04,-0.13,9,False,False,0.6763,0.0199,12.6963,139,1.85,7.83,5.0,-34.61,0.8118
3,0.4,0.06,0.3,0.65,0.05,0.04,-0.13,9,False,False,0.6683,0.0191,37.2453,202,1.78,7.36,5.0,-34.61,0.8112
3,0.4,0.06,0.3,0.65,0.0,0.04,-0.13,9,False,False,0.6683,0.0191,37.2453,202,1.78,7.36,5.0,-34.61,0.8112
3,0.6,0.06,0.3,0.65,0.05,0.04,-0.13,9,False,False,0.6683,0.019,34.4977,199,1.75,7.28,5.0,-34.61,0.8106
3,0.6,0.06,0.3,0.65,0.0,0.04,-0.13,9,False,False,0.6683,0.019,34.4977,199,1.75,7.28,5.0,-34.61,0.8106
3,0.4,0.06,0.24,0.65,0.05,0.04,-0.13,9,False,False,0.68,0.0184,19.3316,175,1.48,6.71,5.0,-34.61,0.8104
3,0.4,0.06,0.24,0.65,0.0,0.04,-0.13,9,False,False,0.68,0.0184,19.3316,175,1.48,6.71,5.0,-34.61,0.8104
3,0.2,0.09,0.36,0.65,0.05,0.04,-0.13,9,False,False,0.6585,0.0195,43.0625,205,2.04,7.8,5.0,-34.61,0.8103
3,0.2,0.09,0.36,0.65,0.0,0.04,-0.13,9,False,False,0.6585,0.0195,43.0625,205,2.04,7.8,5.0,-34.61,0.8103
3,0.4,0.09,0.36,0.65,0.05,0.04,-0.13,9,False,False,0.66,0.0194,38.4005,200,1.98,7.7,5.0,-34.61,0.8102
3,0.4,0.09,0.36,0.65,0.0,0.04,-0.13,9,False,False,0.66,0.0194,38.4005,200,1.98,7.7,5.0,-34.61,0.8102
3,0.2,0.12,0.24,0.65,0.05,0.04,-0.13,9,False,False,0.669,0.0197,13.2165,142,1.93,7.83,5.0,-34.61,0.8102
3,0.2,0.12,0.24,0.65,0.0,0.04,-0.13,9,False,False,0.669,0.0197,13.2165,142,1.93,7.83,5.0,-34.61,0.8102
3,0.2,0.03,0.18,0.65,0.0,0.04,-0.13,9,False,False,0.7023,0.019,9.4617,131,1.39,7.13,5.0,-24.66,0.8101
3,0.6,0.09,0.36,0.65,0.0,0.04,-0.13,9,False,False,0.6599,0.0193,35.5699,197,1.95,7.62,5.0,-34.61,0.8096
3,0.6,0.09,0.36,0.65,0.05,0.04,-0.13,9,False,False,0.6599,0.0193,35.5699,197,1.95,7.62,5.0,-34.61,0.8096
3,0.2,0.06,0.3,0.65,0.0,0.04,-0.13,9,False,False,0.6619,0.0192,43.9465,210,1.89,7.49,5.0,-34.61,0.8094
3,0.2,0.06,0.3,0.65,0.05,0.04,-0.13,9,False,False,0.6619,0.0192,43.9465,210,1.89,7.49,5.0,-34.61,0.8094
3,0.4,0.03,0.18,0.65,0.0,0.04,-0.13,9,False,False,0.7154,0.0189,7.9019,123,1.24,6.92,5.0,-24.66,0.8087
3,0.4,0.03,0.18,0.65,0.05,0.04,-0.13,9,False,False,0.7154,0.0189,7.9019,123,1.24,6.92,5.0,-24.66,0.8087
3,0.6,0.03,0.18,0.65,0.05,0.04,-0.13,9,False,False,0.7154,0.0189,7.9019,123,1.24,6.92,5.0,-24.66,0.8087
3,0.6,0.03,0.18,0.65,0.0,0.04,-0.13,9,False,False,0.7154,0.0189,7.9019,123,1.24,6.92,5.0,-24.66,0.8087
3,0.2,0.06,0.24,0.65,0.05,0.04,-0.13,9,False,False,0.6721,0.0185,22.894,183,1.59,6.86,5.0,-34.61,0.8083
3,0.2,0.06,0.24,0.65,0.0,0.04,-0.13,9,False,False,0.6721,0.0185,22.894,183,1.59,6.86,5.0,-34.61,0.8083
3,0.6,0.06,0.24,0.65,0.05,0.04,-0.13,9,False,False,0.6763,0.0181,17.8709,173,1.48,6.6,5.0,-34.61,0.8076
3,0.6,0.06,0.24,0.65,0.0,0.04,-0.13,9,False,False,0.6763,0.0181,17.8709,173,1.48,6.6,5.0,-34.61,0.8076
3,0.2,0.03,0.18,0.65,0.05,0.04,-0.13,9,False,False,0.7,0.0189,9.0789,130,1.39,7.05,5.0,-24.66,0.8076
3,0.6,0.12,0.24,0.65,0.05,0.04,-0.13,9,False,False,0.6715,0.0196,11.7123,137,1.85,7.68,5.0,-34.61,0.807
3,0.6,0.12,0.24,0.65,0.0,0.04,-0.13,9,False,False,0.6715,0.0196,11.7123,137,1.85,7.68,5.0,-34.61,0.807
3,0.2,0.09,0.3,0.65,0.05,0.04,-0.13,9,False,False,0.6548,0.0191,34.2318,197,1.98,7.54,5.0,-34.61,0.8065
3,0.2,0.09,0.3,0.65,0.0,0.04,-0.13,9,False,False,0.6548,0.0191,34.2318,197,1.98,7.54,5.0,-34.61,0.8065
3,0.4,0.09,0.3,0.65,0.0,0.04,-0.13,9,False,False,0.6562,0.019,30.5042,192,1.93,7.43,5.0,-34.61,0.8064
3,0.4,0.09,0.3,0.65,0.05,0.04,-0.13,9,False,False,0.6562,0.019,30.5042,192,1.93,7.43,5.0,-34.61,0.8064
3,0.6,0.09,0.3,0.65,0.0,0.04,-0.13,9,False,False,0.6561,0.0189,28.2408,189,1.9,7.34,5.0,-34.61,0.8056
3,0.6,0.09,0.3,0.65,0.05,0.04,-0.13,9,False,False,0.6561,0.0189,28.2408,189,1.9,7.34,5.0,-34.61,0.8056
3,0.2,0.09,0.24,0.65,0.05,0.04,-0.13,9,False,False,0.6647,0.0183,17.7296,170,1.66,6.86,5.0,-34.61,0.8049
3,0.2,0.09,0.24,0.65,0.0,0.04,-0.13,9,False,False,0.6647,0.0183,17.7296,170,1.66,6.86,5.0,-34.61,0.8049
3,0.4,0.09,0.24,0.65,0.0,0.04,-0.13,9,False,False,0.6667,0.0182,15.7479,165,1.6,6.73,5.0,-34.61,0.8047
3,0.4,0.09,0.24,0.65,0.05,0.04,-0.13,9,False,False,0.6667,0.0182,15.7479,165,1.6,6.73,5.0,-34.61,0.8047
2,0.6,0.09,0.12,0.5,0.0,0.04,-0.13,9,False,False,0.6667,0.0227,8.8531,105,3.31,10.34,5.0,-21.45,0.8044
2,0.6,0.09,0.12,0.5,0.05,0.04,-0.13,9,False,False,0.6667,0.0227,8.8531,105,3.31,10.34,5.0,-21.45,0.8044
2,0.4,0.09,0.24,0.35,0.05,0.04,-0.13,9,False,False,0.6163,0.0205,29.5223,172,4.77,10.9,5.0,-24.66,0.8026
2,0.4,0.09,0.24,0.35,0.0,0.04,-0.13,9,False,False,0.6163,0.0205,29.5223,172,4.77,10.9,5.0,-24.66,0.8026
2,0.2,0.09,0.24,0.35,0.05,0.04,-0.13,9,False,False,0.6163,0.0205,29.5223,172,4.77,10.9,5.0,-24.66,0.8026
2,0.2,0.09,0.24,0.35,0.0,0.04,-0.13,9,False,False,0.6163,0.0205,29.5223,172,4.77,10.9,5.0,-24.66,0.8026
3,0.6,0.09,0.24,0.65,0.05,0.04,-0.13,9,False,False,0.6626,0.018,14.5447,163,1.6,6.61,5.0,-34.61,0.8016
3,0.6,0.09,0.24,0.65,0.0,0.04,-0.13,9,False,False,0.6626,0.018,14.5447,163,1.6,6.61,5.0,-34.61,0.8016
2,0.2,0.09,0.3,0.35,0.05,0.04,-0.13,9,False,False,0.6117,0.0206,41.6892,188,5.28,11.23,5.0,-24.66,0.8015
2,0.2,0.09,0.36,0.35,0.05,0.04,-0.13,9,False,False,0.6117,0.0206,41.6892,188,5.28,11.23,5.0,-24.66,0.8015
2,0.2,0.09,0.36,0.35,0.0,0.04,-0.13,9,False,False,0.6117,0.0206,41.6892,188,5.28,11.23,5.0,-24.66,0.8015
2,0.4,0.09,0.36,0.35,0.05,0.04,-0.13,9,False,False,0.6117,0.0206,41.6892,188,5.28,11.23,5.0,-24.66,0.8015
2,0.4,0.09,0.3,0.35,0.0,0.04,-0.13,9,False,False,0.6117,0.0206,41.6892,188,5.28,11.23,5.0,-24.66,0.8015
2,0.2,0.09,0.3,0.35,0.0,0.04,-0.13,9,False,False,0.6117,0.0206,41.6892,188,5.28,11.23,5.0,-24.66,0.8015
2,0.4,0.09,0.3,0.35,0.05,0.04,-0.13,9,False,False,0.6117,0.0206,41.6892,188,5.28,11.23,5.0,-24.66,0.8015
2,0.4,0.09,0.36,0.35,0.0,0.04,-0.13,9,False,False,0.6117,0.0206,41.6892,188,5.28,11.23,5.0,-24.66,0.8015
2,0.2,0.09,0.12,0.5,0.0,0.04,-0.13,9,False,False,0.6667,0.0215,8.2143,108,2.59,9.12,5.0,-21.45,0.7988
2,0.2,0.09,0.12,0.5,0.05,0.04,-0.13,9,False,False,0.6667,0.0215,8.2143,108,2.59,9.12,5.0,-21.45,0.7988
2,0.4,0.09,0.12,0.5,0.0,0.04,-0.13,9,False,False,0.6667,0.0215,8.2143,108,2.59,9.12,5.0,-21.45,0.7988
2,0.4,0.09,0.12,0.5,0.05,0.04,-0.13,9,False,False,0.6667,0.0215,8.2143,108,2.59,9.12,5.0,-21.45,0.7988
2,0.6,0.09,0.24,0.35,0.05,0.04,-0.13,9,False,False,0.6095,0.0202,26.2929,169,4.77,10.67,5.0,-24.66,0.7982
2,0.6,0.09,0.24,0.35,0.0,0.04,-0.13,9,False,False,0.6095,0.0202,26.2929,169,4.77,10.67,5.0,-24.66,0.7982
2,0.6,0.09,0.24,0.5,0.0,0.04,-0.13,9,False,False,0.6302,0.019,453.5993,338,2.47,7.87,5.0,-34.61,0.7976
2,0.6,0.09,0.24,0.5,0.05,0.04,-0.13,9,False,False,0.6302,0.019,453.5993,338,2.47,7.87,5.0,-34.61,0.7976
2,0.6,0.09,0.3,0.35,0.0,0.04,-0.13,9,False,False,0.6054,0.0203,37.1725,185,5.28,11.02,5.0,-24.66,0.7974
2,0.6,0.09,0.36,0.35,0.0,0.04,-0.13,9,False,False,0.6054,0.0203,37.1725,185,5.28,11.02,5.0,-24.66,0.7974
2,0.6,0.09,0.3,0.35,0.05,0.04,-0.13,9,False,False,0.6054,0.0203,37.1725,185,5.28,11.02,5.0,-24.66,0.7974
2,0.6,0.09,0.36,0.35,0.05,0.04,-0.13,9,False,False,0.6054,0.0203,37.1725,185,5.28,11.02,5.0,-24.66,0.7974
2,0.6,0.09,0.36,0.5,0.0,0.04,-0.13,9,False,False,0.6253,0.0192,1024.4522,379,2.64,8.07,5.0,-34.61,0.797
2,0.6,0.09,0.36,0.5,0.05,0.04,-0.13,9,False,False,0.6253,0.0192,1024.4522,379,2.64,8.07,5.0,-34.61,0.797
2,0.6,0.09,0.12,0.65,0.05,0.04,-0.13,9,False,False,0.6522,0.0178,13.6114,161,1.73,6.65,5.0,-51.97,0.7966
2,0.6,0.09,0.12,0.65,0.0,0.04,-0.13,9,False,False,0.6522,0.0178,13.6114,161,1.73,6.65,5.0,-51.97,0.7966
3,0.6,0.12,0.36,0.65,0.05,0.06,-0.13,9,False,False,0.5088,0.0253,58.9019,171,5.29,8.87,5.0,-34.61,0.7965
3,0.6,0.12,0.36,0.65,0.0,0.06,-0.13,9,False,False,0.5088,0.0253,58.9019,171,5.29,8.87,5.0,-34.61,0.7965
2,0.6,0.09,0.3,0.5,0.0,0.04,-0.13,9,False,False,0.6247,0.0191,882.4042,373,2.6,7.99,5.0,-34.61,0.7961
2,0.6,0.09,0.3,0.5,0.05,0.04,-0.13,9,False,False,0.6247,0.0191,882.4042,373,2.6,7.99,5.0,-34.61,0.7961
2,0.4,0.09,0.24,0.5,0.0,0.04,-0.13,9,False,False,0.6292,0.0189,593.5896,356,2.44,7.79,5.0,-34.61,0.7961
2,0.4,0.09,0.24,0.5,0.05,0.04,-0.13,9,False,False,0.6292,0.0189,593.5896,356,2.44,7.79,5.0,-34.61,0.7961
2,0.2,0.09,0.24,0.5,0.0,0.04,-0.13,9,False,False,0.6285,0.0189,616.1721,358,2.46,7.8,5.0,-34.61,0.7959
2,0.6,0.09,0.18,0.5,0.05,0.04,-0.13,9,False,False,0.634,0.0186,104.9445,265,2.21,7.39,5.0,-38.85,0.7959
2,0.6,0.09,0.18,0.5,0.0,0.04,-0.13,9,False,False,0.634,0.0186,104.9445,265,2.21,7.39,5.0,-38.85,0.7959
2,0.2,0.09,0.24,0.5,0.05,0.04,-0.13,9,False,False,0.6285,0.0189,616.1721,358,2.46,7.8,5.0,-34.61,0.7959
2,0.6,0.09,0.36,0.65,0.05,0.04,-0.13,9,False,False,0.6443,0.018,11134.6046,551,1.85,6.8,5.0,-34.61,0.7954
2,0.6,0.09,0.36,0.65,0.0,0.04,-0.13,9,False,False,0.6443,0.018,11134.6046,551,1.85,6.8,5.0,-34.61,0.7954
3,0.4,0.12,0.36,0.65,0.0,0.04,-0.1,9,False,False,0.6667,0.0168,14.4832,174,1.37,6.3,5.0,-34.98,0.7953
3,0.4,0.12,0.36,0.65,0.05,0.04,-0.1,9,False,False,0.6667,0.0168,14.4832,174,1.37,6.3,5.0,-34.98,0.7953
2,0.6,0.12,0.36,0.65,0.05,0.04,-0.13,9,False,False,0.641,0.0181,761.1168,390,1.9,6.87,5.0,-34.61,0.7949
2,0.6,0.12,0.36,0.65,0.0,0.04,-0.13,9,False,False,0.641,0.0181,761.1168,390,1.9,6.87,5.0,-34.61,0.7949
3,0.4,0.12,0.36,0.65,0.0,0.06,-0.13,9,False,False,0.5057,0.0252,62.375,174,5.41,8.88,5.0,-34.61,0.7948
3,0.4,0.12,0.36,0.65,0.05,0.06,-0.13,9,False,False,0.5057,0.0252,62.375,174,5.41,8.88,5.0,-34.61,0.7948
3,0.6,0.12,0.36,0.65,0.0,0.04,-0.1,9,False,False,0.6667,0.0167,13.3709,171,1.35,6.2,5.0,-34.98,0.7944
3,0.6,0.12,0.36,0.65,0.05,0.04,-0.1,9,False,False,0.6667,0.0167,13.3709,171,1.35,6.2,5.0,-34.98,0.7944
2,0.4,0.09,0.36,0.5,0.05,0.04,-0.13,9,False,False,0.6216,0.019,1340.2322,399,2.63,7.96,5.0,-34.61,0.794
2,0.4,0.09,0.36,0.5,0.0,0.04,-0.13,9,False,False,0.6216,0.019,1340.2322,399,2.63,7.96,5.0,-34.61,0.794
2,0.2,0.09,0.36,0.5,0.0,0.04,-0.13,9,False,False,0.6209,0.019,1391.1722,401,2.65,7.98,5.0,-34.61,0.7938
2,0.2,0.09,0.36,0.5,0.05,0.04,-0.13,9,False,False,0.6209,0.019,1391.1722,401,2.65,7.98,5.0,-34.61,0.7938
2,0.6,0.09,0.3,0.65,0.0,0.04,-0.13,9,False,False,0.6427,0.0178,8902.8921,543,1.83,6.71,5.0,-34.61,0.7938
2,0.6,0.09,0.3,0.65,0.05,0.04,-0.13,9,False,False,0.6427,0.0178,8902.8921,543,1.83,6.71,5.0,-34.61,0.7938
2,0.4,0.12,0.36,0.65,0.05,0.04,-0.13,9,False,False,0.6366,0.0181,1289.3289,421,1.98,6.95,5.0,-34.61,0.7932
2,0.4,0.12,0.36,0.65,0.0,0.04,-0.13,9,False,False,0.6366,0.0181,1289.3289,421,1.98,6.95,5.0,-34.61,0.7932
2,0.4,0.09,0.3,0.5,0.05,0.04,-0.13,9,False,False,0.6209,0.0189,1154.4417,393,2.6,7.88,5.0,-34.61,0.7931
2,0.4,0.09,0.3,0.5,0.0,0.04,-0.13,9,False,False,0.6209,0.0189,1154.4417,393,2.6,7.88,5.0,-34.61,0.7931
2,0.2,0.09,0.3,0.5,0.05,0.04,-0.13,9,False,False,0.6203,0.0189,1198.3254,395,2.62,7.89,5.0,-34.61,0.7929
2,0.2,0.09,0.3,0.5,0.0,0.04,-0.13,9,False,False,0.6203,0.0189,1198.3254,395,2.62,7.89,5.0,-34.61,0.7929
3,0.2,0.12,0.36,0.65,0.05,0.04,-0.1,9,False,False,0.661,0.0167,15.0713,177,1.42,6.32,5.0,-34.98,0.7929
3,0.2,0.12,0.36,0.65,0.0,0.04,-0.1,9,False,False,0.661,0.0167,15.0713,177,1.42,6.32,5.0,-34.98,0.7929
2,0.2,0.03,0.24,0.35,0.0,0.04,-0.13,9,False,False,0.6017,0.0198,82.4618,231,4.48,10.11,5.0,-24.66,0.7929
2,0.2,0.03,0.36,0.35,0.0,0.04,-0.13,9,False,False,0.5992,0.0199,115.7316,247,4.82,10.38,5.0,-24.66,0.7927
2,0.6,0.12,0.3,0.65,0.0,0.04,-0.13,9,False,False,0.6387,0.0179,608.3792,382,1.87,6.73,5.0,-34.61,0.7927
2,0.2,0.03,0.3,0.35,0.0,0.04,-0.13,9,False,False,0.5992,0.0199,115.7316,247,4.82,10.38,5.0,-24.66,0.7927
2,0.6,0.12,0.3,0.65,0.05,0.04,-0.13,9,False,False,0.6387,0.0179,608.3792,382,1.87,6.73,5.0,-34.61,0.7927
2,0.2,0.12,0.36,0.65,0.05,0.04,-0.13,9,False,False,0.6344,0.018,1338.3356,424,2.0,6.96,5.0,-34.61,0.7922
2,0.2,0.12,0.36,0.65,0.0,0.04,-0.13,9,False,False,0.6344,0.018,1338.3356,424,2.0,6.96,5.0,-34.61,0.7922
2,0.4,0.03,0.24,0.35,0.0,0.04,-0.13,9,False,False,0.6,0.0198,79.4079,230,4.48,10.06,5.0,-24.66,0.7918
2,0.4,0.03,0.24,0.35,0.05,0.04,-0.13,9,False,False,0.6,0.0198,79.4079,230,4.48,10.06,5.0,-24.66,0.7918
2,0.2,0.03,0.24,0.35,0.05,0.04,-0.13,9,False,False,0.6,0.0198,79.4079,230,4.48,10.06,5.0,-24.66,0.7918
2,0.4,0.03,0.3,0.35,0.0,0.04,-0.13,9,False,False,0.5976,0.0199,111.4604,246,4.82,10.33,5.0,-24.66,0.7916
2,0.4,0.03,0.3,0.35,0.05,0.04,-0.13,9,False,False,0.5976,0.0199,111.4604,246,4.82,10.33,5.0,-24.66,0.7916
2,0.4,0.03,0.36,0.35,0.05,0.04,-0.13,9,False,False,0.5976,0.0199,111.4604,246,4.82,10.33,5.0,-24.66,0.7916
2,0.2,0.03,0.3,0.35,0.05,0.04,-0.13,9,False,False,0.5976,0.0199,111.4604,246,4.82,10.33,5.0,-24.66,0.7916
2,0.2,0.03,0.36,0.35,0.05,0.04,-0.13,9,False,False,0.5976,0.0199,111.4604,246,4.82,10.33,5.0,-24.66,0.7916
2,0.4,0.03,0.36,0.35,0.0,0.04,-0.13,9,False,False,0.5976,0.0199,111.4604,246,4.82,10.33,5.0,-24.66,0.7916
2,0.4,0.09,0.18,0.5,0.05,0.04,-0.13,9,False,False,0.6286,0.0182,122.9082,280,2.19,7.2,5.0,-38.85,0.7914
2,0.4,0.09,0.18,0.5,0.0,0.04,-0.13,9,False,False,0.6286,0.0182,122.9082,280,2.19,7.2,5.0,-38.85,0.7914
2,0.6,0.09,0.24,0.65,0.0,0.04,-0.13,9,False,False,0.645,0.0173,2950.59,493,1.7,6.37,5.0,-34.61,0.7913
2,0.6,0.09,0.24,0.65,0.05,0.04,-0.13,9,False,False,0.645,0.0173,2950.59,493,1.7,6.37,5.0,-34.61,0.7913
2,0.4,0.09,0.24,0.35,0.05,0.04,-0.1,9,False,False,0.6105,0.0191,22.7872,172,3.48,9.64,5.0,-19.36,0.7911
2,0.4,0.12,0.3,0.65,0.0,0.04,-0.13,9,False,False,0.6344,0.0179,1030.7311,413,1.95,6.82,5.0,-34.61,0.7911
2,0.6,0.09,0.18,0.65,0.05,0.04,-0.13,9,False,False,0.6478,0.0172,509.7372,389,1.64,6.28,5.0,-34.61,0.7911
2,0.2,0.09,0.24,0.35,0.0,0.04,-0.1,9,False,False,0.6105,0.0191,22.7872,172,3.48,9.64,5.0,-19.36,0.7911
2,0.6,0.09,0.18,0.65,0.0,0.04,-0.13,9,False,False,0.6478,0.0172,509.7372,389,1.64,6.28,5.0,-34.61,0.7911
2,0.4,0.09,0.24,0.35,0.0,0.04,-0.1,9,False,False,0.6105,0.0191,22.7872,172,3.48,9.64,5.0,-19.36,0.7911
2,0.2,0.09,0.24,0.35,0.05,0.04,-0.1,9,False,False,0.6105,0.0191,22.7872,172,3.48,9.64,5.0,-19.36,0.7911
2,0.4,0.12,0.3,0.65,0.05,0.04,-0.13,9,False,False,0.6344,0.0179,1030.7311,413,1.95,6.82,5.0,-34.61,0.7911
3,0.4,0.12,0.3,0.65,0.05,0.04,-0.1,9,False,False,0.6627,0.0162,11.3802,166,1.33,5.98,5.0,-34.98,0.7902
2,0.2,0.09,0.18,0.5,0.05,0.04,-0.13,9,False,False,0.6263,0.0181,122.9082,281,2.22,7.19,5.0,-38.85,0.7902
2,0.2,0.09,0.18,0.5,0.0,0.04,-0.13,9,False,False,0.6263,0.0181,122.9082,281,2.22,7.19,5.0,-38.85,0.7902
3,0.4,0.12,0.3,0.65,0.0,0.04,-0.1,9,False,False,0.6627,0.0162,11.3802,166,1.33,5.98,5.0,-34.98,0.7902
2,0.2,0.12,0.3,0.65,0.0,0.04,-0.13,9,False,False,0.6322,0.0178,1069.9162,416,1.98,6.83,5.0,-34.61,0.7901
3,0.2,0.03,0.36,0.65,0.0,0.04,-0.1,9,False,False,0.6667,0.016,30.3937,231,1.27,5.87,5.0,-37.09,0.7901
2,0.2,0.12,0.3,0.65,0.05,0.04,-0.13,9,False,False,0.6322,0.0178,1069.9162,416,1.98,6.83,5.0,-34.61,0.7901
2,0.2,0.06,0.24,0.35,0.0,0.04,-0.13,9,False,False,0.5952,0.0197,54.0703,210,4.94,10.37,5.0,-24.66,0.79
2,0.4,0.06,0.24,0.35,0.05,0.04,-0.13,9,False,False,0.5952,0.0197,54.0703,210,4.94,10.37,5.0,-24.66,0.79
2,0.4,0.06,0.24,0.35,0.0,0.04,-0.13,9,False,False,0.5952,0.0197,54.0703,210,4.94,10.37,5.0,-24.66,0.79
2,0.2,0.06,0.24,0.35,0.05,0.04,-0.13,9,False,False,0.5952,0.0197,54.0703,210,4.94,10.37,5.0,-24.66,0.79
