pullback_ratio_min,pullback_ratio_max,volume_shrink_ratio,take_profit,stop_loss,hold_days,min_entity_board_ratio,min_consecutive_limit_up,require_oversold,require_low_close,volume_shrink_ratio_min,win_rate,avg_return,total_return,signal_count,profit_factor,sharpe,sortino,max_drawdown,score
0.018,0.301,0.396,0.054,-0.09,12,0.15,3,False,False,0.1,0.7049,0.0181,19.9011,183,2.11,4.87,5.0,-36.4,0.8176
0.018,0.301,0.396,0.054,-0.09,12,0.1,3,False,False,0.1,0.7049,0.0181,19.9011,183,2.11,4.87,5.0,-36.4,0.8176
0.018,0.301,0.396,0.054,-0.09,12,0.25,3,False,False,0.1,0.7049,0.0181,19.9011,183,2.11,4.87,5.0,-36.4,0.8176
0.018,0.301,0.396,0.054,-0.09,12,0.2,3,False,False,0.1,0.7049,0.0181,19.9011,183,2.11,4.87,5.0,-36.4,0.8176
0.018,0.301,0.396,0.054,-0.09,12,0.35,3,False,False,0.1,0.7056,0.018,18.4902,180,2.09,4.76,5.0,-36.4,0.8172
0.018,0.301,0.387,0.058,-0.082,9,0.1,3,False,False,0.1,0.7011,0.0182,17.8538,174,2.33,5.33,5.0,-27.47,0.8168
0.018,0.301,0.387,0.058,-0.082,9,0.15,3,False,False,0.1,0.7011,0.0182,17.8538,174,2.33,5.33,5.0,-27.47,0.8168
0.018,0.301,0.387,0.058,-0.082,9,0.2,3,False,False,0.1,0.7011,0.0182,17.8538,174,2.33,5.33,5.0,-27.47,0.8168
0.018,0.301,0.387,0.058,-0.082,9,0.25,3,False,False,0.1,0.7011,0.0182,17.8538,174,2.33,5.33,5.0,-27.47,0.8168
0.018,0.331,0.387,0.058,-0.082,9,0.15,3,False,False,0.1,0.7,0.0182,19.7003,180,2.31,5.2,5.0,-23.8,0.8163
0.018,0.331,0.387,0.058,-0.082,9,0.1,3,False,False,0.1,0.7,0.0182,19.7003,180,2.31,5.2,5.0,-23.8,0.8163
0.018,0.331,0.387,0.058,-0.082,9,0.25,3,False,False,0.1,0.7,0.0182,19.7003,180,2.31,5.2,5.0,-23.8,0.8163
