pullback_ratio_min,pullback_ratio_max,volume_shrink_ratio,take_profit,stop_loss,hold_days,min_entity_board_ratio,min_consecutive_limit_up,require_oversold,require_low_close,volume_shrink_ratio_min,win_rate,avg_return,total_return,signal_count,profit_factor,sharpe,sortino,max_drawdown,score
0.12,0.43,0.67,0.046,-0.112,10,0.45,3,False,False,0.05,0.6541,0.024,68.3937,185,2.52,9.49,5,-30.45,0.839
0.12,0.44,0.67,0.046,-0.112,10,0.45,3,False,False,0.05,0.6541,0.024,68.3937,185,2.52,9.49,5,-30.45,0.839
0.12,0.41,0.67,0.046,-0.112,10,0.4,3,False,False,0.05,0.6541,0.024,68.3937,185,2.52,9.49,5,-30.45,0.839
0.12,0.42,0.67,0.046,-0.112,10,0.4,3,False,False,0.05,0.6541,0.024,68.3937,185,2.52,9.49,5,-30.45,0.839
0.12,0.41,0.67,0.046,-0.112,10,0.5,3,False,False,0.05,0.6541,0.024,68.3937,185,2.52,9.49,5,-30.45,0.839
0.12,0.4,0.67,0.046,-0.112,10,0.35,3,False,False,0.05,0.6541,0.024,68.3937,185,2.52,9.49,5,-30.45,0.839
0.12,0.42,0.67,0.046,-0.112,10,0.45,3,False,False,0.05,0.6541,0.024,68.3937,185,2.52,9.49,5,-30.45,0.839
0.12,0.42,0.67,0.046,-0.112,10,0.35,3,False,False,0.05,0.6541,0.024,68.3937,185,2.52,9.49,5,-30.45,0.839
0.12,0.4,0.67,0.046,-0.112,10,0.4,3,False,False,0.05,0.6541,0.024,68.3937,185,2.52,9.49,5,-30.45,0.839
0.12,0.4,0.67,0.046,-0.112,10,0.45,3,False,False,0.05,0.6541,0.024,68.3937,185,2.52,9.49,5,-30.45,0.839
0.12,0.43,0.67,0.046,-0.112,10,0.5,3,False,False,0.05,0.6541,0.024,68.3937,185,2.52,9.49,5,-30.45,0.839
0.12,0.4,0.68,0.041,-0.112,10,0.35,3,False,False,0.05,0.6898,0.022,49.6395,187,1.95,9.03,5,-30.45,0.838
0.12,0.44,0.68,0.041,-0.112,10,0.45,3,False,False,0.05,0.6898,0.022,49.6395,187,1.95,9.03,5,-30.45,0.838
0.12,0.4,0.67,0.041,-0.112,9,0.55,3,False,False,0.05,0.6813,0.0224,48.765,182,2.26,9.51,5,-30.45,0.838
0.12,0.43,0.67,0.041,-0.112,9,0.55,3,False,False,0.05,0.6813,0.0224,48.765,182,2.26,9.51,5,-30.45,0.838
0.12,0.41,0.68,0.041,-0.112,10,0.5,3,False,False,0.05,0.6898,0.022,49.6395,187,1.95,9.03,5,-30.45,0.838
0.12,0.41,0.68,0.041,-0.112,10,0.45,3,False,False,0.05,0.6898,0.022,49.6395,187,1.95,9.03,5,-30.45,0.838
0.12,0.44,0.67,0.041,-0.112,9,0.55,3,False,False,0.05,0.6813,0.0224,48.765,182,2.26,9.51,5,-30.45,0.838
0.12,0.4,0.68,0.041,-0.112,10,0.4,3,False,False,0.05,0.6898,0.022,49.6395,187,1.95,9.03,5,-30.45,0.838
0.12,0.42,0.68,0.041,-0.112,10,0.5,3,False,False,0.05,0.6898,0.022,49.6395,187,1.95,9.03,5,-30.45,0.838
0.12,0.4,0.68,0.041,-0.112,10,0.5,3,False,False,0.05,0.6898,0.022,49.6395,187,1.95,9.03,5,-30.45,0.838
0.12,0.4,0.68,0.041,-0.112,10,0.45,3,False,False,0.05,0.6898,0.022,49.6395,187,1.95,9.03,5,-30.45,0.838
0.12,0.41,0.68,0.041,-0.112,10,0.4,3,False,False,0.05,0.6898,0.022,49.6395,187,1.95,9.03,5,-30.45,0.838
0.12,0.41,0.67,0.041,-0.112,9,0.55,3,False,False,0.05,0.6813,0.0224,48.765,182,2.26,9.51,5,-30.45,0.838
0.12,0.44,0.68,0.041,-0.112,10,0.5,3,False,False,0.05,0.6898,0.022,49.6395,187,1.95,9.03,5,-30.45,0.838
0.12,0.42,0.68,0.041,-0.112,10,0.4,3,False,False,0.05,0.6898,0.022,49.6395,187,1.95,9.03,5,-30.45,0.838
0.12,0.42,0.68,0.041,-0.112,10,0.35,3,False,False,0.05,0.6898,0.022,49.6395,187,1.95,9.03,5,-30.45,0.838
0.12,0.42,0.68,0.041,-0.112,10,0.45,3,False,False,0.05,0.6898,0.022,49.6395,187,1.95,9.03,5,-30.45,0.838
0.12,0.42,0.67,0.041,-0.112,9,0.55,3,False,False,0.05,0.6813,0.0224,48.765,182,2.26,9.51,5,-30.45,0.838
0.12,0.43,0.68,0.041,-0.112,10,0.5,3,False,False,0.05,0.6898,0.022,49.6395,187,1.95,9.03,5,-30.45,0.838
0.12,0.41,0.68,0.041,-0.112,10,0.35,3,False,False,0.05,0.6898,0.022,49.6395,187,1.95,9.03,5,-30.45,0.838
0.12,0.43,0.68,0.041,-0.112,10,0.45,3,False,False,0.05,0.6898,0.022,49.6395,187,1.95,9.03,5,-30.45,0.838
0.12,0.43,0.66,0.051,-0.112,10,0.55,3,False,False,0.05,0.6264,0.0252,63.7066,174,2.81,9.38,5,-30.45,0.8372
0.12,0.44,0.66,0.051,-0.112,10,0.55,3,False,False,0.05,0.6264,0.0252,63.7066,174,2.81,9.38,5,-30.45,0.8372
0.12,0.4,0.66,0.051,-0.112,10,0.55,3,False,False,0.05,0.6264,0.0252,63.7066,174,2.81,9.38,5,-30.45,0.8372
0.12,0.42,0.66,0.051,-0.112,10,0.55,3,False,False,0.05,0.6264,0.0252,63.7066,174,2.81,9.38,5,-30.45,0.8372
0.12,0.41,0.66,0.051,-0.112,10,0.55,3,False,False,0.05,0.6264,0.0252,63.7066,174,2.81,9.38,5,-30.45,0.8372
0.12,0.4,0.67,0.056,-0.112,10,0.55,3,False,False,0.05,0.5879,0.0272,108.9562,182,3.64,9.63,5,-30.45,0.837
0.12,0.44,0.67,0.056,-0.112,10,0.55,3,False,False,0.05,0.5879,0.0272,108.9562,182,3.64,9.63,5,-30.45,0.837
0.12,0.41,0.67,0.056,-0.112,10,0.55,3,False,False,0.05,0.5879,0.0272,108.9562,182,3.64,9.63,5,-30.45,0.837
0.12,0.42,0.67,0.056,-0.112,10,0.55,3,False,False,0.05,0.5879,0.0272,108.9562,182,3.64,9.63,5,-30.45,0.837
0.12,0.43,0.67,0.056,-0.112,10,0.55,3,False,False,0.05,0.5879,0.0272,108.9562,182,3.64,9.63,5,-30.45,0.837
0.12,0.4,0.68,0.046,-0.112,10,0.35,3,False,False,0.05,0.6524,0.0237,67.7254,187,2.45,9.33,5,-30.45,0.8365
0.12,0.42,0.68,0.046,-0.112,10,0.45,3,False,False,0.05,0.6524,0.0237,67.7254,187,2.45,9.33,5,-30.45,0.8365
0.12,0.44,0.68,0.046,-0.112,10,0.45,3,False,False,0.05,0.6524,0.0237,67.7254,187,2.45,9.33,5,-30.45,0.8365
0.12,0.42,0.68,0.046,-0.112,10,0.4,3,False,False,0.05,0.6524,0.0237,67.7254,187,2.45,9.33,5,-30.45,0.8365
0.12,0.4,0.68,0.046,-0.112,10,0.5,3,False,False,0.05,0.6524,0.0237,67.7254,187,2.45,9.33,5,-30.45,0.8365
0.12,0.4,0.68,0.046,-0.112,10,0.45,3,False,False,0.05,0.6524,0.0237,67.7254,187,2.45,9.33,5,-30.45,0.8365
0.12,0.42,0.68,0.046,-0.112,10,0.35,3,False,False,0.05,0.6524,0.0237,67.7254,187,2.45,9.33,5,-30.45,0.8365
0.12,0.44,0.68,0.046,-0.112,10,0.5,3,False,False,0.05,0.6524,0.0237,67.7254,187,2.45,9.33,5,-30.45,0.8365
0.12,0.41,0.68,0.046,-0.112,10,0.35,3,False,False,0.05,0.6524,0.0237,67.7254,187,2.45,9.33,5,-30.45,0.8365
0.12,0.41,0.68,0.046,-0.112,10,0.4,3,False,False,0.05,0.6524,0.0237,67.7254,187,2.45,9.33,5,-30.45,0.8365
0.12,0.43,0.68,0.046,-0.112,10,0.45,3,False,False,0.05,0.6524,0.0237,67.7254,187,2.45,9.33,5,-30.45,0.8365
