equity
98205.38022064834
102917.27436363504
96347.59202416809
100970.34948948766
90669.35443457014
89500.65851992684
80369.80133772391
84225.9444059079
88267.10521850335
92502.16092688713
96940.41460815916
93859.46530043786
86149.08768287954
77360.15775747217
69467.87446305486
66117.3840213602
67342.39835950301
70142.89033631072
66584.4977791877
69779.22198263313
62660.345755964896
62990.84203256624
66013.14263328876
64311.166854111674
62480.633021931775
55384.303186906924
53073.64740792931
47761.46749184273
43482.22204931664
45568.499063242845
51430.731791451704
56501.60038261695
50737.30711158237
47940.338535113304
50240.51597802804
46789.662182064014
49034.63017355944
47961.70948867172
50262.91230993818
49504.21257141505
47053.86747839521
42253.43191824933
40361.43892012471
36243.76492149359
35413.81148810306
37112.96616330225
33326.701355322155
33292.21548448307
32649.636730281072
32120.569698610238
32876.95095264907
36294.190002597046
39847.95805774157
41759.86308535201
43763.50131618719
39298.74891190977
41184.302884703204
40198.55023898436
42127.27667945083
38368.48669671103
35636.45457194296
34548.35915017646
32682.47749690008
29978.64870589191
31417.0242708006
30172.0704953508
28540.985527874418
27897.277420391318
27243.393426582716
26717.021004335606
24465.12669553996
21870.678057131587
20340.874443744022
21316.829599554858
19911.670980434206
20867.03295407544
18738.178252100664
18230.934283430714
19105.65451034972
20022.343813756295
20983.015869940322
19623.251034088782
18433.81327255588
16553.19564248973
17347.417969416383
18179.74708358898
19052.011348659576
17657.31859779714
15855.918954449877
14238.2981027169
14921.451645685256
15637.382895645233
15706.414916674325
16460.008704376356
17249.759922012334
17075.64303623084
17201.234271196685
18026.5494915287
17302.68332802909
15537.46357490356
16282.951077227432
16084.547540578273
14443.602000488478
13503.567469851692
12125.933516577423
11576.300121128761
10395.285982771205
