trigger_date,stock_code,trigger_price,highest_price,pullback_ratio,limit_series_len,return,hold_days_actual,exit_reason
20240902,301182.SZ,21.559999465942383,28.36000061035156,0.2397743652349266,2,0.04798,7,止盈
20241016,688690.SS,19.59480857849121,23.334274291992188,0.1602563536670296,2,0.04798,1,止盈
20250312,300817.SZ,24.611011505126953,27.387283325195312,0.10137083649747361,2,-0.10202,2,止损
20240924,605266.SS,18.398637771606445,21.88228988647461,0.15919961452578146,2,0.04798,2,止盈
20250122,000533.SZ,6.599999904632568,8.199999809265137,0.19512194412794215,2,0.04798,1,止盈
20241018,688439.SS,64.11576843261719,72.14146423339844,0.1112494164911293,2,0.04798,1,止盈
20241018,002156.SZ,22.875734329223633,25.131370544433594,0.0897538083417248,2,0.04798,1,止盈
20241018,300661.SZ,73.29068756103516,87.49752044677734,0.16236840556394813,2,0.04798,1,止盈
20241022,300030.SZ,7.25,7.909999847412109,0.0834386675276662,2,-0.10202,6,止损
20241018,603931.SS,20.867603302001953,22.99897575378418,0.09267249440147513,2,0.04798,2,止盈
20250512,600615.SS,10.850000381469728,11.966666221618652,0.09331469763329624,2,0.04798,4,止盈
20241206,600676.SS,5.079999923706055,6.059999942779541,0.16171617629157758,3,0.04798,3,止盈
20250630,002615.SZ,8.40999984741211,10.25,0.1795122100085747,3,-0.00202,7,到期
20241016,300295.SZ,18.5,22.34000015258789,0.1718889940178922,2,-0.10202,2,止损
20241023,688556.SS,10.156229972839355,11.66496535514563,0.12933903671139016,2,0.04798,2,止盈
20241018,688352.SS,12.544673919677734,13.769508361816406,0.08895266337432964,2,0.04798,1,止盈
20241014,002855.SZ,21.100000381469727,24.06999969482422,0.12339008521022675,2,0.04798,2,止盈
20240920,600936.SS,2.319999933242798,2.619999885559082,0.11450380359549793,3,0.04798,3,止盈
20250327,600936.SS,3.6700000762939458,4.150000095367432,0.11566265254049055,2,-0.10202,6,止损
20240821,603389.SS,5.760000228881836,6.329999923706055,0.09004734623922371,2,0.04798,1,止盈
20241023,002936.SZ,2.0216217041015625,2.3486485481262207,0.13924043437046554,2,0.007783879944750182,7,到期
20241025,300014.SZ,48.731937408447266,57.70161819458008,0.15544938022163365,2,0.009306922527463256,7,到期
20250507,000505.SZ,6.601890563964844,7.918279647827148,0.16624685441913312,2,-0.04129492970832858,7,到期
20241025,601888.SS,67.58534240722656,83.19100145948123,0.18758830616861263,4,0.04798,7,止盈
20240816,300583.SZ,13.712498664855955,15.3004732131958,0.1037859761729661,2,-0.10202,5,止损
20241024,301552.SZ,39.31015396118164,45.19635391235352,0.13023616822247705,2,-0.10202,4,止损
20241022,603032.SS,16.767757415771484,19.00080111248091,0.11752366037043692,2,0.04798,5,止盈
20250415,603285.SS,21.615331649780273,28.91298484802246,0.25240054724897487,2,-0.0029373486998946824,7,到期
20241021,688223.SS,8.899999618530273,10.56999969482422,0.15799433533680146,2,0.04798,2,止盈
20241127,000566.SZ,5.349999904632568,6.460000038146973,0.17182664504020712,3,0.04798,1,止盈
20241018,300378.SZ,23.250173568725582,27.196806970195627,0.1451138512618438,2,0.04798,1,止盈
20241016,300429.SZ,13.09000015258789,15.279999732971191,0.14332458237271553,2,0.04798,1,止盈
