equity
104797.99999999999
103022.15590495121
107965.15894527077
96950.55342967424
87918.40642256344
78948.97059933351
73122.35691851619
65662.41406568917
61895.31985985279
64865.05730672852
58247.52416029608
61042.24036950708
54814.71100700997
51910.877592400866
46614.92986042413
48851.514195127274
51963.3203182461
46662.022379378635
48900.86621314122
51247.12977404773
50813.40859932856
53251.43594392434
56073.34604749953
58763.74519085855
61583.22968511594
64537.9930454078
67634.52595172646
70879.63050689029
74820.59509080877
78410.48724326577
82172.62242119765
86391.18894348308
90536.2381889914
90062.24194958339
94383.4283183244
98911.9452090376
103657.74034016722
93082.57767066336
97548.67974730178
102229.0654015773
107134.01595954498
103091.37975067185
108037.70415110908
113221.35319627928
101670.51074319487
106548.66184865336
111660.86664415173
117018.35502573811
122632.89569987301
128516.8220355529
134683.05915681872
141145.1523351629
147917.29674420398
155014.36864199088
162451.9580494336
170246.4029966454
178414.82541242443
186975.16873571253
195946.237331652
205347.73779882464
215200.32225841223
225525.63372037082
236346.35362627418
247686.2516732628
259570.23802854592
272024.41804915556
285076.149627154
298754.1032862648
313088.3251619398
281147.0542289187
294636.48989082215
308773.14867578377
323588.08434924786
339113.8406363247
355384.5227100556
372435.872109684
441996.40966988256
463203.3974058435
510444.91422295367
534936.061207371
522538.6881844997
547610.0944435919
573884.4267749954
601419.4015716596
630275.5044590678
640820.0523416429
671566.5984529948
703788.3638467694
737556.1295441374
772944.072639665
720205.0263094133
754760.4634717389
790973.8705091128
786964.6102754277
828736.4399607154
868499.2143500304
910169.8066545448
957605.3334206443
1003551.2373181668
1051701.6256846923
1102162.2696850437
1155044.015384532
1154087.0774378208
1209460.1754132875
1154273.5850947257
1209655.6317075705
1267694.9089168997
1328518.9106467324
1392261.2479795625
1358877.581525245
1424076.527886826
1492403.7196948358
1564009.2501657938
1639050.4139887486
1717692.0528519286
1800106.917547764
1735899.030528141
1674786.828890314
1755143.1009404713
1798464.0847825028
1884754.3915703672
1975184.9072779133
2069954.2791291075
1858777.543572356
1947961.6901129575
2138823.022953251
2038447.7634030671
2136252.487091146
2238749.881421779
