trigger_date,stock_code,trigger_price,highest_price,pullback_ratio,limit_series_len,return,hold_days_actual,exit_reason
20240814,600834.SS,7.736078262329102,9.13631820678711,0.15326085549623367,3,-0.11402,9,止损
20241227,603421.SS,8.800000190734863,10.479999542236328,0.16030528863391244,5,-0.16224730610094704,2,止损
20240821,600561.SS,4.579999923706055,6.389999866485596,0.28325508303570807,3,-0.11402,3,止损
20241025,000728.SZ,8.23416519165039,9.477059364318848,0.13114766140939843,3,0.048979999999999996,7,止盈
20241022,000712.SZ,13.59000015258789,16.1200008392334,0.1569479252437697,3,0.048979999999999996,2,止盈
20241213,000712.SZ,16.479999542236328,19.719999313354492,0.16430019695406473,4,-0.11402,2,止损
20250430,002133.SZ,2.6525349617004395,3.125849723815918,0.15141955114133698,3,0.048979999999999996,1,止盈
20250515,600865.SS,9.179614067077637,12.180642127990724,0.2463768354228897,3,-0.00202,10,到期
20241028,002670.SZ,11.829999923706056,13.68000030517578,0.13523394299704672,3,0.048979999999999996,8,止盈
20241023,600906.SS,7.0952982902526855,8.677491188049316,0.18233298813090523,3,0.048979999999999996,6,止盈
20250512,603128.SS,6.264363765716553,7.74290943145752,0.19095479274676821,3,0.048979999999999996,1,止盈
20250116,600590.SS,4.960000038146973,6.690000057220459,0.2585949184269905,3,0.048979999999999996,2,止盈
20241025,002832.SZ,20.55172538757324,23.505674362182617,0.12566961190281248,3,-0.11402,6,止损
20241220,002131.SZ,4.169315814971924,5.318105697631836,0.2160148646860236,7,-0.1326613239827897,2,止损
20241016,300618.SZ,34.3280143737793,40.44095230102539,0.15115712117123165,3,0.048979999999999996,2,止盈
20241025,002500.SZ,6.053166389465332,7.0880632400512695,0.14600558933196706,3,0.048979999999999996,4,止盈
20250610,600463.SS,10.229999542236328,13.039999961853027,0.21549083035559985,3,0.06836126092344022,7,止盈
20250217,603211.SS,20.16245460510254,23.740467071533203,0.15071365090036493,4,-0.11402,10,止损
20241025,000661.SZ,101.2779312133789,117.98839569091795,0.14162803366963078,3,0.048979999999999996,1,止盈
20250408,001318.SZ,13.37946891784668,16.416223526000977,0.1849849694934104,4,0.048979999999999996,2,止盈
20241204,600405.SS,5.190000057220459,5.960000038146973,0.1291946268453238,3,0.048979999999999996,4,止盈
20240924,000859.SZ,3.450000047683716,4.260000228881836,0.19014087738927865,3,0.048979999999999996,3,止盈
20241226,002362.SZ,26.649999618530273,33.970001220703125,0.21548429023051235,4,-0.11402,2,止损
20241213,002301.SZ,8.537302017211914,9.742913246154783,0.12374237545619998,5,0.048979999999999996,1,止盈
20241219,600983.SS,10.842340469360352,12.553776741027832,0.1363283979771778,3,0.048979999999999996,1,止盈
20250310,600421.SS,6.989999771118164,8.369999885559082,0.16487456789836497,3,-0.012034262820643994,10,到期
20250306,601116.SS,11.81166934967041,13.893193244934082,0.1498232881790991,3,-0.016982577408476508,10,到期
20241120,600370.SS,2.0799999237060547,2.369999885559082,0.12236285901111614,3,0.048979999999999996,4,止盈
20241220,001222.SZ,16.452917098999023,18.943679809570312,0.13148251742055733,3,0.048979999999999996,10,止盈
20250106,600829.SS,7.849999904632568,10.25,0.2341463507675543,3,-0.11402,4,止损
20241203,603918.SS,15.43000030517578,18.36000061035156,0.1595860679614474,4,0.048979999999999996,4,止盈
20241205,002161.SZ,6.3855204582214355,7.602759838104248,0.16010493633931908,4,0.048979999999999996,6,止盈
20250227,000785.SZ,4.75,5.570000171661377,0.14721726147035172,5,0.048979999999999996,1,止盈
20241105,301326.SZ,66.0999984741211,77.58999633789062,0.1480860730258658,3,0.048979999999999996,1,止盈
20241025,300746.SZ,17.899999618530273,22.690000534057617,0.21110624957181326,3,0.048979999999999996,1,止盈
20250102,600743.SS,2.259999990463257,2.869999885559082,0.21254352593013986,3,0.048979999999999996,1,止盈
20240823,000980.SZ,1.5700000524520874,2.0199999809265137,0.22277224392250972,4,0.048979999999999996,10,止盈
20240930,605218.SS,21.461084365844727,27.045753479003903,0.20648968487768898,5,0.09695769644827737,1,止盈
20250611,002811.SZ,10.80020809173584,14.441289901733398,0.252129957557359,5,-0.05188402014191993,10,到期
20241025,000596.SZ,183.749755859375,212.38546277862775,0.13482894047743813,4,0.048979999999999996,9,止盈
20250103,603216.SS,11.022233963012695,14.647061347961426,0.2474781322229686,3,-0.11402,6,止损
20250421,002132.SZ,3.1956164836883545,4.181917667388916,0.23584902003017746,3,0.01649845358191917,10,到期
20250117,002868.SZ,16.280000686645508,19.969999313354492,0.18477710333426903,3,-0.0014057353525765764,10,到期
20241120,600624.SS,5.53000020980835,7.039999961853027,0.2144886023049387,6,0.048979999999999996,2,止盈
20241025,601696.SS,11.515894889831545,13.80711841583252,0.16594509129244853,4,0.048979999999999996,7,止盈
20241206,000573.SZ,3.328394889831543,3.841975450515747,0.13367616927777637,3,0.048979999999999996,4,止盈
20240822,603390.SS,8.650444030761719,11.679088592529297,0.2593219956996384,4,-0.11402,3,止损
20250108,603912.SS,8.206725120544434,10.317875862121582,0.2046109848372463,3,0.048979999999999996,10,止盈
20241121,600481.SS,6.769999980926514,7.929999828338623,0.14627993348331958,6,-0.11402,2,止损
20250217,002636.SZ,9.086663246154783,11.175209045410156,0.18689098259984435,5,0.048979999999999996,3,止盈
20241016,600376.SS,2.9100000858306885,3.309999942779541,0.12084588032136231,3,-0.11402,2,止损
20241023,002460.SZ,33.003578186035156,37.75250625610352,0.1257910676937004,3,0.048979999999999996,4,止盈
20241129,002374.SZ,3.130000114440918,3.849999904632568,0.18701293714976455,3,0.048979999999999996,2,止盈
20250509,001234.SZ,19.86712646484375,27.715381622314453,0.2831732669035972,6,0.048979999999999996,8,止盈
20241127,002513.SZ,6.099999904632568,8.34000015258789,0.2685851567113285,6,-0.011856056347144352,10,到期
20241126,000639.SZ,3.859999895095825,5.150000095367432,0.25048547114241754,5,0.048979999999999996,2,止盈
20241014,300093.SZ,17.549999237060547,21.299999237060547,0.17605634433428785,3,0.048979999999999996,5,止盈
20250114,603980.SS,4.10334587097168,5.513871669769287,0.25581404197907764,3,0.07730694384930384,9,止盈
20240924,601515.SS,2.5199999809265137,3.0299999713897705,0.16831683012502968,3,0.048979999999999996,1,止盈
20250319,603496.SS,35.364986419677734,41.86854553222656,0.15533281679305017,4,-0.11402,2,止损
20241128,000793.SZ,2.7699999809265137,3.3299999237060547,0.16816815483776368,3,0.048979999999999996,2,止盈
20241025,002673.SZ,8.160542488098145,9.399219512939451,0.13178509376614517,3,0.048979999999999996,8,止盈
20250102,002702.SZ,4.739999771118164,6.489999771118164,0.2696456181382102,3,-0.11402,2,止损
