equity
92310.07811118016
92390.25282850683
96915.52741204709
96379.40988727807
101100.07338355696
89572.64301636379
93959.91107130528
83246.60201095504
81832.86014831136
80848.06200192157
71629.76597246247
75138.19190979368
69006.82722195839
70145.33315771539
73581.0515757803
74317.29628944914
77957.35746170636
81775.70883018074
85781.083048683
90902.93362746995
95355.35931654343
95162.741490724
101668.18649196129
96393.2322562199
101114.57277212956
106067.16454650846
111262.33426599644
105754.17493263555
99560.1512118263
101232.0977870005
106190.4459366078
111391.65397858285
110862.29435357076
110310.35006916463
115713.35101555233
110516.99869395103
115930.12128998076
121608.37863076401
127564.75701609884
118195.30076675367
123984.50659830926
130057.26773149446
136427.47270498305
143109.69031807312
150119.20294985233
157472.0415103361
145938.92572853868
153087.0143107225
160585.2162716617
142275.28991236683
126053.06135655877
132227.140301803
138703.62563378533
145497.32921732814
128907.72373996838
135221.62404875204
141844.77919465993
148792.33647961437
153626.47866175178
161151.10358660438
169044.28464027628
178226.43925370762
186955.97024835422
196113.07367111862
187602.9470967219
189880.18270639243
179509.34504852045
188301.71276899698
197524.73066042244
207199.49196816992
220649.55781471913
232287.32347144518
243664.75657507658
243435.27111842902
255358.7306978097
282535.3621845685
296373.94422436866
281882.75315994397
295689.370409718
