equity
104797.99999999999
109826.20803999997
115095.66950175916
117802.52626476354
113468.37394367463
118912.58652549212
124618.01242698522
130597.18466323196
119341.38942188938
116297.77390423616
121877.74109616141
109443.77394953102
108550.22458975145
113758.46436556772
102152.8258309925
99931.05838153145
96916.02151024889
101566.05222231062
106439.19140793708
111546.1438116899
100166.2062200213
104972.1807944579
94262.91890980731
98785.65375909986
88507.37480702538
92753.95865026645
97204.29358630622
101868.15559257718
109748.71852187724
115014.4620365569
103280.68661958736
108236.09396359515
113429.26175196844
118871.59773082788
124575.056989953
128138.88043404733
130631.4856325123
128006.23103021234
128321.68224517144
135291.8648167864
129267.92675970039
125256.5831193375
131266.39397740332
117874.59646382864
117779.54475187643
123430.60730907145
116259.93253168828
123007.66122257677
123258.96162713695
120650.95748847518
120141.49813386936
125905.8872143324
118382.77062262964
124062.7759571034
130015.3079475252
136253.44242284744
148867.89226679763
156010.57373775856
163495.9610656962
171340.49727762828
179561.41433700887
161242.55884634724
152684.70888457552
160010.52121685745
167687.82602484224
175733.48791751417
164566.83274402365
160898.80520805882
168618.7298819415
176709.056541677
185187.55707454667
166294.7225018014
