equity
88598.0
78496.05604
69545.9357303192
72952.29566239023
71929.50531207629
75452.61248226179
79148.28144164298
86822.31648806462
91074.87354965003
95535.72085611189
100215.06046364426
88788.53926957955
93137.40192300355
97699.27186919226
102484.5822053453
107504.27704176311
112769.83653126867
118293.3031245702
124087.30911161166
130165.1055118984
136540.59237987117
143228.35059463728
150243.67520676262
157602.61041838987
165321.9862766826
173419.45716451452
153646.17065861658
161171.76009747564
169065.95290705
177346.8032804373
157125.72077040185
164821.73857373613
172894.70732907773
181363.09009405595
160684.0705615317
169589.3945183705
177895.8830618803
186609.2234142512
184396.77394655498
193428.52793445726
202902.657232687
212840.82938394402
223265.7732071696
234201.3307788568
245672.51196040522
257705.55159622588
270327.969513409
283568.63346017577
297457.82512705517
263541.6839060683
276449.9555837876
289990.4744082815
242711.32522898787
254599.3259387037
220823.84227454945
195645.50777840533
163902.5511906072
171930.49814792315
152326.98274909696
134958.6601760449
119570.67374277227
125427.24534269326
135123.6423555737
141741.99835814972
141542.74662011283
141665.68173112246
148604.46682231285
147782.4163103895
155020.79906127238
137345.32755230612
144072.50169581806
127645.35505246089
125477.60792945
123967.57741752127
109832.7942403755
115212.4045022691
105810.93701135743
107556.65384409869
112824.77874938265
113953.69230995524
119535.14415929685
126672.39546854196
132876.80939859114
139385.11552293412
146212.19848124744
145916.84984031532
155891.90968537558
147803.6107032972
150218.95801404954
149915.51571886116
