equity
102934.14020663887
107872.9202537534
113048.66296752848
118472.73781671049
124157.05977715625
124136.7560381664
130092.83759287761
136334.69194058387
126307.17165651539
113421.3140041177
118863.26865003526
106736.83798235866
111858.07146875221
124303.12750206175
111621.72243430141
116977.33267669918
122589.9050985272
128471.76874515454
135061.13947541954
134788.3159736792
141255.4593740963
135422.32510832534
135995.16439254265
142520.21238009684
149358.33217009387
156524.54494761495
164034.5926142015
171904.9723678309
154367.2270868648
161773.76664249256
157816.1402515911
165388.15866086242
154655.09727056185
147235.30779071615
154299.6578585147
151182.52696123061
149178.45554669845
155172.70926813528
135574.28360933394
129319.55847388685
135524.31088946393
142026.7673259404
134466.61899305193
122980.33136160058
117230.62730733483
122855.35280554074
123481.59250054229
123813.70972278675
121771.80292670234
125518.34894898493
131540.71933155722
133596.31161135933
119966.81590076844
118079.22531219407
120765.26541309187
122020.73578718961
118723.73841542078
118949.23702224609
124656.42141457344
119891.05793398898
117579.55066521751
118272.49181359597
114802.08798586638
112186.74630410671
110474.7255124379
107636.77495375772
106003.07664658807
111089.10426409137
116419.15948668246
122004.95075885348
115377.48896942439
113230.59008649686
101678.80528587245
106557.3543634886
111669.97622584878
117027.901685165
111204.74899287662
116540.35284955482
112069.76989371632
108090.66770156336
103236.85179897027
104168.3541987648
109166.35183322153
98029.20061919627
98640.51315077122
95586.71332814878
97453.28559896235
102129.09424200056
104530.99894132763
109546.39627053252
114802.43236359267
120310.65306839783
126083.15820261955
132132.62813318122
128762.79207443756
134940.83083816906
123310.66924220706
122303.90416476944
128172.04548659506
115095.93340605263
112592.66052714102
109195.60831511451
114434.8136020737
119925.39595870119
125679.41645679966
135402.02844033975
126947.97852576374
113996.74575656533
119466.30961796532
121790.21274078396
119342.6380617951
125825.09653112503
121638.88686469756
127475.12065646573
114470.1088470931
114377.80244571669
119865.64940706217
112902.08009782564
113132.73514908241
110738.9891886104
116052.24588987992
115562.20500232824
121106.87959833993
126917.58768146827
119334.02005972603
125059.66634219167
131060.02913329002
137348.28933110528
143938.2602532117
129253.67894217903
135455.27045782478
141954.41433439121
148765.3871341553
145449.55776983057
152428.22755162703
159741.73390955408
